column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,column_x,aggregate
2008:Q2,115.2,117.73,123.88,100.35,97.08,118.92,106.27,110.36,113.51,110.67,99.04,107.16,95.54,111.65,101.36,106.09,123.76,109.37,121.54,96.18,116.45,122.37359370708694,,102.42
2008:Q3,111.15,116.74,120.38,100.72,96.38,114.3,104.12,107.6,111.79,104.7,94.53,105.72,94.54,111.74,99.55,106.79,119.26,105.62,121.29,92.32,112.67,120.16742753229757,,99.67
2008:Q4,108.97,117.72,117.6,102.31,96.92,105.49,102.02,102.98,109.2,100.13,92.28,105.39,94.67,110.49,99.76,107.36,113.61,102.92,118.51,92.87,110.15,120.83958836644304,,99.07
2009:Q1,107.47,117.36,115.01,104.5,97.57,99.79,100.27,100.86,106.2,97.15,91.05,104.37,94.49,108.62,99.94,106.12,114.55,101.07,117.39,94.11,107.24,115.75468461987381,,98.83
2009:Q2,111.71,115.31,118.18,105.81,97.08,99.29,98.97,103.64,104.23,95.87,85.75,102.94,94.08,108.26,100.78,104.35,117.4,102.31,119.62,91.23,104.42,114.92583444704306,,97.39
2009:Q3,115.75,115.97,120.36,107.14,96.8,99.16,97.15,106.66,104.3,97.47,77.58,102,93.73,108.52,100.94,102.27,120.61,104.15,120.87,88.31,106.58,112.81131069338227,,96.31
2009:Q4,121.11,118.65,121.88,108.53,96.48,98.87,96.18,107.8,105.34,99.41,75.15,101.11,93.39,109.35,101.9,101.51,123.34,106.37,124.53,87.11,109.03,113.33036027259753,,96.16
2010:Q1,124.27,120.35,125.77,109.1,96.11,98.68,94.29,109.68,106.94,101.59,78.33,100.22,92.48,109.21,103.05,101.1,122.93,106.14,127.43,85.78,112.17,108.33360668664858,,95.88
2010:Q2,125.9,120.13,126.89,109.68,95.95,100.17,94.04,111.03,108.44,101.46,85.48,99.37,91.89,108.98,103.49,100.77,126.56,104.99,127.9,84.96,112.47,104.7412173974517,,95.63
2010:Q3,124.16,119.8,124.97,111.4,95.87,99.51,92.18,112.33,109.81,100.82,86.46,98.62,91.88,108.1,104.06,99.85,126.04,103.35,127.95,85.55,109,99.14735983282665,,95.6
2010:Q4,124.35,121.59,126.74,112.31,96.09,99.49,90.73,110.86,111.54,99.28,85.03,97.78,91.33,107.59,104.57,99.13,127.71,101.53,128.89,84.49,107.98,100.765418984416,,95.08
2011:Q1,121.7,121.75,130.77,113.01,96.32,96.87,87.13,109.59,112.46,96.74,85.99,96.74,90.5,108.38,105.27,97.6,131.24,101.25,130.2,81.57,108.54,98.04493867704703,,93.62
2011:Q2,119.71,121.08,133.01,114.2,96.56,96.39,85.92,110.18,113.7,95.66,82.88,95.44,89.98,110.11,104.65,96.39,131.55,101.38,128.62,79.51,108.42,97.30771693660394,,92.67
2011:Q3,117,121.01,134.04,115.74,97.15,93.19,84.51,110.79,114.06,95.04,77.3,93.97,89.36,110.56,104.88,95.21,133.71,102.66,126.62,79.76,107.95,96.21854306828567,,92.54
2011:Q4,115.84,121.39,134.26,117.35,97.45,90.93,82.65,107.25,113.19,94.78,75.47,92.2,88.89,111,104.34,93.48,135.82,102.94,124.3,79.88,103.58,96.89970834360801,,92.21
2012:Q1,115.53,121.31,136.21,118.03,98.05,89.18,78.97,107.53,112.13,94.81,76.12,90.79,88.17,111.35,101.95,91.52,136.13,103.43,123.45,78.62,100.43,99.88920047190568,,91.38
2012:Q2,115.22,120.31,137.95,118.95,98.86,89.18,76.89,107.73,111.37,94.72,74.6,89.3,87.83,111.31,101.18,89.59,139.09,104.46,123.16,78.16,100.64,97.38201827530266,,91.04
2012:Q3,114.11,119.98,137.88,120.38,99.34,88.74,74.57,108.43,110.47,94.52,75.5,87.94,87.67,110.87,100.87,85.31,141.45,106.51,124.31,78.83,103.25,92.37882031307767,,91.07
2012:Q4,115.78,120.3,137.41,122.31,99.83,89.19,72.15,106.08,109.58,94.39,73.55,86.31,87.15,109.71,102.22,84.26,142.06,108.66,126.35,79.14,103.07,89.17039130060871,,90.92
2013:Q1,116.15,121.99,137.7,123.96,100.58,89.7,70.98,105.82,109.06,94.42,74.3,84.83,86.89,109.37,105.85,81.53,142.58,110.06,126.66,79.3,104.97,81.75724019670652,,90.88
2013:Q2,118.8,123.35,139.19,125.6,101.47,90.75,69.72,106.59,108.49,95.01,75.97,83.02,86.58,108.27,108.24,79.44,144.11,111.52,127.04,80.46,106.4,76.03263492609845,,91.36
