column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,column_w,aggregate_rpdi
1994:Q4,80.86584162828704,91.44247986267,85.91467930654251,91.58027431823064,91.56470596542763,82.71308523409365,81.0278470393107,70.48600733822549,83.7914644012945,76.1437115030271,61.39815289200485,92.58946723531005,94.27402708195481,84.95489453041975,89.52634869482105,87.49353336782205,70.4414555218948,78.05858937837012,84.94100236150115,81.09409730797728,84.90223563129533,,84.50887488889579
1995:Q1,81.28594500958278,93.91412509819324,85.94758276325433,92.00410325506937,90.9381498082995,85.02979737783075,82.68611515667209,73.68963906699095,85.0332121037464,76.77040834845737,63.37557818571621,92.45221646746349,94.66449034639409,85.63607666171578,91.53900150062222,87.94809199537454,71.05939302389456,80.18579214000614,84.03274218946841,81.49103414394496,85.67440720434436,,84.96328851645248
1995:Q2,80.68078471411903,94.9666193181818,85.97159104731784,91.99812493360247,91.62234129213483,86.18311533888229,83.2699351719013,75.02604448635455,85.56854807138744,77.10154332129963,64.21251032094818,92.41169717573223,95.65497793070718,86.05621816187634,93.20516904296225,88.64131130746574,71.34652938769945,80.2256383730319,83.55447168508289,81.316400048846,84.6855612611703,,85.17314923362726
1995:Q3,82.23183355006503,95.3663850253477,85.69012118819097,91.95452190708012,91.41117918203152,87.48510131108463,83.7680452774555,76.00851953907816,85.68219225924653,77.49048461538462,64.93960550701614,92.08883647798743,95.02947466007416,86.17510100788505,95.13422007921143,89.31989281612861,71.19029931239045,80.93737437185929,83.05223857232312,81.71206225680935,88.76185103381673,,85.38261351650762
1995:Q4,82.9753895449309,96.21322617493473,86.06568600703284,91.76712298450838,90.915419123373,88.09750297265161,84.15758478041342,76.01783091493132,85.77840383080606,78.70083109919571,65.56773199947348,92.5131586636179,94.79978290850295,87.9802205850843,95.57803405314284,89.96948893974066,72.14690199784019,80.8881800614409,83.46719780219782,81.98547215496369,85.98215793499669,,85.63731862018172
1996:Q1,83.62058171150544,94.37652902220489,85.45611101039401,90.79244600545188,91.85913875598085,87.74881516587678,84.47678752345841,74.14875289703123,85.36048028998641,79.63271954314722,65.41169831085504,93.83524741226964,94.02538284001143,90.56796926985868,95.14933107343903,89.99747729566094,73.2829880855673,82.01940446650124,83.28347134153921,82.69138180067405,87.105988895399,,86.0810542867823
1996:Q2,84.18356298090625,94.71396226415094,84.76374145376033,90.89729814640276,91.59032927642548,87.53231492361927,84.68307510852588,74.30196652719667,85.31373139377537,80.49617591780479,66.0922385727308,94.10558584469177,94.67978629032258,90.75293611748968,95.72597247890836,90.68190380509857,73.96015983274886,82.45745021687696,84.22659439730472,83.35326476919397,90.26165390566877,,86.5502107145945
1996:Q3,84.221549125551,94.54178432642486,84.78341202486254,91.52865635179153,92.11148154306618,87.71662763466041,84.79948518483982,74.90336433681894,85.78732070365359,80.57239905284149,66.88044283309594,94.17269449950447,94.98054039301309,90.56076194506741,95.82215045213665,91.67919799498748,74.21308839261836,83.24135644828601,82.85329865855175,83.82142857142857,88.12542756916666,,86.8469573889956
1996:Q4,84.68260672886629,94.596777784949,85.53052924708123,91.67135709049015,91.67821870853604,87.25376593279259,84.81507812809241,75.58612504115001,86.00536352399149,80.49843049327356,67.84385110767646,94.55217168600348,96.00012376707132,91.43834427725564,96.03170589120606,92.30003731807439,74.7883744855967,83.68614011123037,81.50517328877336,84.03877985339324,87.20359116098629,,87.12385408709974
1997:Q1,84.62478150906281,94.62574689062701,85.54106123662305,92.16825453502919,91.27740590954109,87.28852838933952,84.09537500291408,76.90316509280365,85.97083286658453,83.10081985708912,68.66048817891374,94.36805442929106,95.51940053075538,91.98840517445709,97.40130351509406,93.61228026739292,75.68458641649048,85.37436579178457,82.02093432465924,84.4154316631381,90.12692564762806,,87.42090962065593
1997:Q2,85.71054651325944,95.29124518613605,85.92888431465465,92.54711394380854,92.27621394760017,87.33870967741936,84.19812873068481,78.0373167752443,86.55180035850326,83.6650830647161,70.35633410079303,94.41456676049445,94.50652187120292,91.66265769519164,98.26401120284407,94.40068914595125,76.1576485956891,85.74378701096981,82.21292789757412,84.84457478005865,89.95912295806,,87.69500906140294
1997:Q3,85.56424236082043,94.9431176919166,87.25248639214293,92.75926967748626,91.71981772538746,87.6032110091743,84.47914948911048,78.71596178791482,86.68466610831938,83.47675300761111,71.39236179633144,94.06649070586808,95.06733596597813,90.84142761569548,99.31422481583134,94.93408203125,78.5160980880042,85.44710151893868,82.5755033557047,85.5772604983039,88.23441726612366,,88.03726387629547
1997:Q4,85.0540079144682,95.55991806402439,86.7609294117647,93.31578283876324,92.52386380983536,87.99086757990868,84.92315536135516,78.7779373396065,87.16427600801961,83.89754848152214,72.05817865573364,93.88741956942428,95.76082092696629,89.24993513198747,100.53508783819265,95.36431856693295,79.44803704186775,85.52892532312111,82.88378523489934,86.52680652680652,87.96992509700799,,88.57962399610687
1998:Q1,83.98525141594143,96.28381578947368,87.2857803145909,93.734673608226,92.69385724447363,89.54545454545455,85.67919732328048,78.86306931745693,87.92893666666667,85.38762742940962,74.3383743051266,92.97105484724561,95.95290494938132,85.71333468287236,101.77476934788423,96.33204633204633,80.53396700143472,84.53766202592413,82.89417226839404,88.33876980428704,89.62400054250111,,89.41493787120702
1998:Q2,84.11683151949305,96.35885836693546,87.37602216892839,94.35315046777546,92.13049427480915,90.05675368898979,86.39642334970277,79.4026823441979,88.59079511382566,84.76980401704199,75.5995574031055,92.82509472422063,95.2418176056338,86.20709162022317,103.11910744942027,97.13770294648225,80.30428185675713,84.47268085512502,83.03889364826827,89.35378893537889,89.42344750242913,,89.7661257252413
1998:Q3,86.04807681718063,97.12695800227013,88.20492569930069,95.2228070266889,93.00792976825154,90.06787330316742,87.21081519005108,80.55033239451589,89.39537412314888,86.0836545212444,77.12161662817552,92.97801673640167,94.76696421845574,86.91630133855547,103.2393115176934,97.79587925251556,78.84573655642515,84.40765286834893,84.42023418417196,90.00347503764624,87.25141372880711,,90.32125382074662
1998:Q4,84.1070797250859,98.2207847732455,89.18465625362907,95.88915641293013,93.81837889988043,90.10180995475113,88.12030618273943,80.39261526398327,90.40674452391596,85.08894106372784,77.71897190675433,93.17066281562649,95.54313204093128,86.84267551846973,102.40879517320066,98.51798733118203,79.56147907738847,85.83870164960182,84.93222777979872,90.39260969976905,86.4574778188242,,90.70937188571045
1999:Q1,85.56708173076925,98.41413552881568,89.01458188556867,96.41984633385336,94.0042731925087,88.03149606299213,89.65454287934844,81.65282906476331,90.40766577060931,84.32628910463862,81.44204618029967,93.93253566333809,95.04151584457229,87.78669391491532,102.33343749254176,98.42987986201976,81.6068890593047,86.60820419540774,85.16515900846433,90.68001380738696,87.43844331423203,,90.9375221020376
1999:Q2,87.78477024070021,97.6220323741007,90.23029272790133,96.91538527397262,93.60746286860365,89.15824915824916,90.41127513233386,83.191826903024,90.79967125896056,88.76900456840586,83.11006611165523,93.72168419187146,95.40881238185256,88.14218985189713,101.30686669004416,98.8296488946684,81.49605428895326,88.0948275862069,85.84204403272378,90.62929061784895,88.28912843197318,,91.4007794054333
1999:Q3,88.05861194232862,98.91094931921332,90.41533570119155,97.46958972233735,94.50246039496527,89.1140642303433,91.0966890040514,86.15867397231544,90.94015838370271,86.90480263947211,83.53290624999998,94.53220164126611,95.0160947109471,88.18657364171737,101.66963188362548,99.12075029308323,82.52964103521214,90.08351492183799,86.49693990384617,90.89460505349419,87.16563247601246,,91.5525714216126
1999:Q4,88.964578313253,98.95352475928472,91.09270002279462,98.23552083333333,96.48798855251735,89.21139101861993,91.80713128375494,86.19231311306145,91.90897081755402,88.62302716225877,84.64409566872916,93.40447319563704,95.15234078397874,88.3616792366012,100.62274394579966,100.1169453865045,82.68513555144793,91.6209547691143,87.26798634303435,92.06474983020149,87.768143137473,,92.43399802893106
2000:Q1,90.13582661290324,98.4631172077521,92.05632588221944,98.75786157024794,95.75726931388438,89.09289617486338,92.34169653524494,83.41565624057127,92.16566056462285,89.95968884120173,86.32367786187322,91.99309729418539,94.90749596774194,87.02796254450675,99.0987858628955,99.11707373007684,82.84239476260402,91.75846543476221,88.81735892388453,92.75215976663301,88.98057079739459,,92.68698067311374
2000:Q2,87.96415866666668,99.18411378889564,92.61998673665197,99.29626972259462,95.98933780566976,89.80413492927094,91.74377224199289,85.36961793020458,92.9285257324701,89.94722109290926,86.82219844131673,93.77100788031065,94.73670467529995,88.90185065962872,98.13962148630105,100.44454576541662,83.27830517811238,91.48058592654891,90.15187829262453,93.38769127666704,89.16319345169201,,93.16357667196701
2000:Q3,92.88557729814069,100.35599509863245,93.2837876835145,99.37225937884378,95.80776815492199,89.24406047516199,93.48182883939037,86.8519825248569,92.87505117038651,92.32690524554906,87.21854956601186,94.6189247311828,93.6933743924521,87.86032867868462,97.5672892597502,101.85793587855444,81.39130632819142,89.92921059933407,90.97104442852024,94.03664630760689,89.28987770750263,,93.6681314611179
2000:Q4,90.1625725952813,100.98729644149576,95.05049816319715,99.91558519352857,95.19833904109588,89.93569131832798,93.09027777777779,85.37321763602252,95.37369992441421,93.04122099250269,87.85413276231263,96.23858002474414,93.84659119106699,87.62360925535118,95.17370971630969,102.97085201793722,81.96621809604453,88.37005301160771,91.54055992664459,93.91496410822751,89.3297751252949,,93.88371527685182
2001:Q1,90.3823148624325,102.24733599130118,95.59306343117633,101.2277337502563,97.7981402471503,91.06951871657753,93.17972350230416,85.93773682652457,94.68219312425907,94.95621803977272,89.78752700270026,97.72136816756273,94.33028956148712,86.85169804835581,94.62755516676312,104.73047304730473,82.25578443113773,88.53347007058392,93.89053689103318,94.41763544636981,90.35091719388612,,94.62394924756948
2001:Q2,92.60940658499234,102.27956942789032,92.23631142134768,101.27506413532296,97.74761913586782,91.63308589607635,93.3371298405467,87.62956325595007,94.60489518716578,94.06548307184147,90.66251947473847,96.68846316023081,95.02591291190315,88.04071195477341,93.84166064113272,105.5362192734392,82.47728723404256,88.79337269742841,95.49587380060849,93.86596812922942,89.3462166456747,,94.37787408954442
2001:Q3,92.33129662635265,102.27029093288908,93.37148819330038,101.36718874578351,97.43914081460377,90.82105263157895,95.15288788221972,89.15635951587613,96.11128467776356,95.26582704995289,91.00812252964427,96.48446676970634,95.29831453634085,88.3181825289959,94.17000138621297,106.6659440711034,85.76684504697349,89.4851171555717,96.65876606683804,95.91836734693878,89.98573718596988,,95.55301668452657
2001:Q4,94.58896203808803,102.30537818376575,94.73389970306827,101.29683317986496,96.96656325522748,91.78571428571428,95.49152542372882,87.08901799498264,96.98586650304131,95.87133159578251,91.95010351966874,96.54006712147888,95.72582210046548,89.40896495112185,95.02770798285238,106.59860290166577,88.29143002635995,90.13266760155614,96.54425889556377,94.52443280977312,90.4510781988293,,95.27493572759623
2002:Q1,94.23891179050244,102.00474520596589,96.03136838935727,99.60088630123055,96.88245994344958,92.93809024134313,95.331088664422,86.74400124544933,97.26254758107392,95.57506244109332,91.60286754470499,97.59964939024391,96.02959834871295,89.36248084682899,96.94206785358202,105.39963717852952,88.9824887119772,90.16078000179517,97.22898729792149,96.83317009467842,91.74998221150975,,96.31571050044516
2002:Q2,89.65052097597412,102.13184812145556,94.51073658774976,99.22437589013225,97.10326947236182,93.89352818371607,95.83148558758315,88.05287668289888,97.92372052262589,96.60641824379924,92.50326996197718,98.85955336866012,96.4936403508772,90.23444732524968,97.47530136365663,104.81226864093072,89.38873668188738,89.59340389424796,97.86668555159324,97.10614404491956,91.43816737615433,,96.56989336925044
2002:Q3,91.47900320948031,100.97052771226414,94.42124381587436,98.69711597074063,97.84965424419819,93.75259875259874,94.74090407938257,90.96255015839493,97.98366716070295,96.15361462728553,92.64288071861291,97.58884681491031,96.73783036848792,90.97227957438649,97.1263360209522,104.22047244094489,90.90279311560151,89.17480608059915,98.52142163621741,96.45466265577997,91.34042092357836,,96.32833555474835
2002:Q4,91.14348577734184,101.18598726114648,94.84152272727272,98.301077559935,98.35771685931479,94.3917525773196,95.80786026200875,90.66255014258556,99.79469372693728,96.53978336827394,90.96159547092125,97.26242954739539,97.00330711555424,91.77408021162498,95.88562959256146,103.85058072616931,91.88945600093491,88.67369956355216,98.79601544622425,96.42857142857143,91.48598449704647,,96.57653651506263
2003:Q1,91.74457254043537,100.67740384615382,95.1837926997978,97.28718302710385,98.60228501544799,94.63514902363823,96.50054171180932,91.64303200692042,97.53037127937337,97.4739212050985,91.36744910423452,97.98558170280276,97.08666036717062,92.59938722195582,93.5307438170281,102.09521833834665,90.71907489740083,88.66000799928895,97.92623172804532,96.07176982694554,91.89186006405976,,96.45319570965397
2003:Q2,93.26271426832237,101.25134507535925,96.57822662330736,97.11607853084415,98.41481076621635,95.93395252837976,97.54045307443366,92.48210401494826,98.13705532359081,99.22196799257799,92.741830276154,98.20429632360687,97.34312099871958,94.00432932144051,93.892860341006,101.7683557394002,93.13031009089863,89.61079090261705,98.44026595744681,97.22045406322935,91.86691782922276,,97.30524148197131
2003:Q3,94.57771898918722,100.79836672473867,96.07571898546108,97.15839028594606,98.14288022813687,95.9917780061665,96.97649572649573,96.78450276243095,98.38485819655101,98.00041091160222,92.7176552700789,98.76088118397658,97.61420383894207,95.58850642421739,93.64777308940364,101.26413155190134,93.70133203750288,90.86608490984989,98.56340411113621,98.2502371666491,92.4944496465074,,97.77025474177981
2003:Q4,95.59108448317598,100.65325614421513,96.42545415914161,97.34520753188905,98.46566227710596,96.44467213114754,97.96610169491525,96.85553172176573,98.612485555097,98.80873327998171,91.65510426110608,98.33222718769487,98.08127946127945,96.03369264392472,94.607233792794,101.18815937724061,94.82535295457134,92.54177377892032,98.44847617974997,98.53095487932843,92.8566221062112,,98.11090311351504
2004:Q1,96.91028266634524,99.96390103567317,97.39369131764953,98.24227302532029,99.34804705882352,96.63951120162932,98.9087093389297,97.04947218498661,98.81593458423049,98.57524752475248,93.29797840431914,100.1807492260062,98.2390320982762,97.17094372214669,94.6926009789035,101.96138837543644,94.65171457673155,94.02597359590251,98.34615058413841,98.88646060984493,94.27230708082432,,98.62483536354142
2004:Q2,99.91895670475044,99.72052961275627,98.48988014236365,98.25178263268788,98.99501781351792,97.55329949238579,97.64033264033263,98.59840941751294,99.82157467863702,100.23174926119573,95.72028548612496,100.37446820512821,98.43266443119721,98.46775975244049,96.02779422745101,101.88158298394518,96.48907369498464,95.39348159509203,97.69592769937277,99.57644628099173,95.54224383394856,,99.22658762112664
2004:Q3,98.77163407318538,100.67229098221367,98.5480842561638,98.7436442973217,99.291902670593,98.72967479674796,97.44855967078189,99.7853021978022,100.03563598496393,100.09992076069732,97.06169005673335,100.66706415478615,98.72820233947238,98.61196527778108,97.54941453980214,101.79226069246435,96.43563085430539,97.01685368633296,99.37456928419404,99.93839203203615,96.75516864742661,,99.49818629906268
2004:Q4,99.64091646778044,101.12129979686264,99.10089602000416,99.07614096144216,100.00260433508488,99.42424242424242,98.23950870010235,98.5744629963899,99.82318728522337,98.51946500672948,95.20371597633135,99.67063710086164,98.91832728267356,99.63683969121622,98.42502247915597,101.95042665583097,97.73572429644581,97.94856141725428,99.68585885113993,101.0490935017315,97.71868795620294,,99.99583476996668
2005:Q1,99.13054288429555,100.57213190700807,98.59768427327388,99.14539097744361,99.33796701913394,100.1105527638191,99.14893617021276,97.32981037261781,99.80361237030321,99.1011898395722,98.48956325004919,99.53084561049447,99.45352929434075,99.31638197856805,98.97156549761675,102.21413406126783,100.37065180298033,98.8362181155648,99.99684189900348,99.48359659781288,98.45547182208102,,99.44818181372368
2005:Q2,100.51075786237882,99.35296520675855,99.31124832422398,99.6271018119932,100.28346753963476,100.71356783919597,100.47236180904522,99.24282708728653,99.8946336444846,99.33828641099535,101.8483274371069,99.01150843034927,99.80271476375987,100.00555938572012,99.92943393805291,100.30087253033798,100.44438236602181,99.81107893144289,98.92964467005076,99.89935587761674,99.19045047389645,,99.84880496643808
2005:Q3,100.52829428303656,99.54692656765675,100.73334059680064,100.31752400240025,100.2214296735019,99.73973973973973,100.74775672981058,102.02482214572576,99.82558451265697,100.35627615062762,100.72409756097561,99.50610007982439,100.28295572916666,100.21827468782485,100.50425748837314,99.35207336523126,99.45016629711752,100.42892872477458,99.93678527980536,100.1890923566879,100.39380027120316,,100.19070335440857
2005:Q4,99.82408339156767,100.53153044432253,101.3375025614754,100.90421308290156,100.1516128791646,99.34782608695652,99.63546798029557,101.41496525808282,100.47145026801668,101.19383055677335,98.94371794871796,101.93511284894082,100.46311029338139,100.49110545494872,100.57776635603771,98.20863024544734,99.7550083287063,100.9054068476776,101.13729599160779,100.4340534674953,101.90590919705332,,100.51351789223168
2006:Q1,100.11741069370824,101.76924618320609,105.10673979591834,101.89229389880953,100.99490620347393,101.14851485148515,99.81463414634146,100.49157808244905,100.28106639045082,101.03029901054693,101.43886438382667,100.27046831955923,100.49246325367463,100.98806721395289,100.98392599160016,98.34037120691349,96.46331122166944,101.17129747371992,101.15666016911926,101.99430199430199,103.59063309052071,,101.31735797440454
2006:Q2,101.05574980043335,101.44804687499999,103.08892374517373,102.4133749137166,101.44913437716777,102.12389380530973,101.04448742746615,101.62424880763115,101.29006868131867,101.63659422640288,103.66206717850288,100.55172152764213,101.21665838852097,101.65186737922988,101.18672189504777,99.68599744872927,94.97640140690262,100.9157251652858,102.37045209251102,102.59410961575969,105.29349588189893,,101.88374684599297
2006:Q3,103.86993768411511,100.55863935214879,104.91243667679836,103.19026819923371,101.80299050163254,99.73684210526316,101.96926032660903,104.0008079526227,101.71416772491942,101.38285990338164,101.86089061906571,100.63630502380721,101.54624348436245,102.00065051393732,101.59079845641865,99.93163394862779,95.16382955416803,102.03164332749854,102.97082951320672,102.78853601859024,106.41695861205415,,102.23834729618699
2006:Q4,106.62434606285908,101.53209092361776,106.35586155327992,104.29656802120142,102.52170462404901,100.712890625,102.04784688995215,104.19930969454275,103.08421303966476,100.41073279524215,98.82398671096347,101.57178098094225,102.33820723849794,102.75860338809342,102.62667433312566,101.05345298478346,95.4576142546246,103.54664474231954,105.13053270619122,103.85434824714312,107.98240304447526,,103.11781359548678
2007:Q1,109.08799608938548,102.82357855559074,106.92057116293094,105.85665196942975,102.03556876227898,100.77896786757546,102.63507109004739,103.9266093360421,103.43741902637704,99.3991184252302,102.02751341681575,101.49781502890174,103.01206826903656,103.21362228289503,102.86106385054974,100.28000386212224,97.16821027986497,105.17053845515639,106.78147417074497,103.81737962785344,108.82337945448887,,103.28868821326886
2007:Q2,110.1523202470225,102.39338636125379,106.09626512953885,106.17679276956014,101.91091523101016,101.77669902912622,102.06766917293233,104.26733080299982,103.74674141589506,100.31667400881057,103.9372656395025,101.76864093959732,103.0833851010101,103.60613899560187,103.73936976163615,102.08754208754209,97.62122462273369,107.16207487204886,107.09994474539546,103.67094626723727,109.37033238013127,,103.3725517846336
2007:Q3,110.11901523454627,102.72453621446486,107.69360592755214,106.52518184019371,102.34010764734533,100.8624031007752,101.76635514018692,106.71134182219363,104.24174384047551,101.56008712996011,103.34846366145354,100.7844592409398,103.39926910634856,103.99619751600576,104.78191936698127,103.69266275603424,99.03818517312494,109.58395691143821,107.04412988344487,103.80213752009836,110.21548555534697,,103.68421353603217
2007:Q4,110.83576793661133,103.11314748759304,109.09809945164506,105.98164759670625,102.81873269770593,102.81310211946051,103.63720073664825,106.11006124115406,104.32366486691296,101.45097599002185,102.07873410724156,100.57877495291902,103.1613235442527,104.14349707629957,103.99109773893947,103.87189292543022,99.3568921095008,111.10163646751552,108.66055174832724,104.09997191800056,110.6552845462382,,103.97582216763577
2008:Q1,110.6690490533563,103.9487108655617,111.05562257968423,105.44173456321731,103.04305319559761,101.6618911174785,104.53053783044668,104.89160106812675,104.30181289293424,100.12703661797984,105.45284729245196,100.65709502937611,102.90199864089399,104.63134511248927,104.86083439528531,103.53366987332127,99.92379049445866,111.35892090990042,108.9380061774417,105.56328233657858,110.79453396692999,,104.60388399261036
2008:Q2,109.3428096305787,103.4800949303171,110.54105805243445,104.88781317596163,104.17286881307064,101.9278252611586,104.44945848375451,107.29443396226415,103.82447679836005,102.39197835851368,107.21291795524833,100.84570649158498,102.92272203202094,104.2888407624455,104.94952402400776,102.69398596091823,100.41317567567569,110.79476331124772,109.6885191116245,107.38193489225127,110.9362428055695,,105.49593275245289
2008:Q3,108.67815138051412,103.34625565042691,109.41009568443661,104.25231571335262,103.38886771300447,99.5135640785781,104.54708520179372,107.70507633250972,103.17091846210995,100.61318785197105,106.15582273883037,98.44305262191203,102.69225010036129,104.11292672974909,104.47165627525071,102.13169114163904,100.1005004148517,109.31940724694762,108.70534010416668,104.6634004717837,110.80494806372468,,103.92247116502125
2008:Q4,116.70955223880595,104.79086509223595,110.55454556626032,104.90587095260442,103.3985005277298,99.78544776119402,104.1478809738503,107.63032454228421,103.55659347319349,101.35668937875752,106.00765782250687,96.43958117842631,103.77388381995134,104.25217628144155,104.69541804848089,101.77735308170091,100.85751211215339,108.66943313498278,108.26736254295533,104.35342843994476,110.25292827567806,,104.11333447226514
2009:Q1,114.48741220735786,105.9982686240586,110.65861100157728,104.97702144277194,103.34944635255418,101.14339268978443,105.97994530537831,106.82768700787402,103.85754828426778,99.54733467539005,112.35965252838979,97.03129053237946,104.81425010237508,104.02496453403042,104.42607929580362,101.42352154389988,101.64386370644465,107.43095681888785,109.48713326767573,102.9520636683324,108.00919049613633,,103.65387415244244
2009:Q2,117.27539270833333,106.05406119220169,111.030677232011,105.04424438973582,103.66706806156805,101.80542563143123,107.33944954128441,108.08019965126417,104.68858526949488,103.68947844437744,111.69556186374315,95.42956797555104,105.6669052523172,104.67652660486618,104.8577611922864,101.56550134460238,102.41089730502247,107.06477658589287,110.15184733257664,102.58986175115207,107.36126875062733,,104.02447672657716
2009:Q3,113.72496175315278,105.88609804723441,110.93533205807337,105.2425875781102,103.76688637670051,100.85027726432531,105.65693430656935,110.23065564424174,104.94543353687178,103.5110368594546,108.16442436149312,95.22364619937119,106.46898290155441,105.11262495170365,105.11575052901473,100.65940366972477,104.0546618382128,107.26165449654113,110.22062173913044,100.75016009514225,106.49993209423143,,103.22717120834771
2009:Q4,113.74202737338528,105.15115979381443,110.57553142329017,105.46308439716313,103.29921852663679,102.95580110497238,104.94995450409462,111.02973852373502,104.72810291498736,103.59869741660893,106.22625898572132,94.97541155301282,107.42863475177305,106.06751568934031,106.41531735448181,101.53172866520788,105.25100734469041,108.26664872346971,111.10453417100828,100.3994915562012,107.27133990567228,,103.18899607787708
2010:Q1,114.85997761953205,104.13501590427143,110.38909602874065,105.72696443691787,103.77671772740206,103.42465753424658,102.8906955736224,108.97100038749679,104.58432276119403,104.32277108433735,106.63805254713196,94.682765625,107.77049540613908,107.48785310708908,108.57373983477834,101.08488770460602,103.8389802138503,108.6057950191571,110.72832009369591,101.57266811279827,108.42522983650288,,103.73492060463101
2010:Q2,114.5165909320919,104.06915891356542,113.86422317617384,105.74588170583279,104.52946750306575,104.72196900638103,102.00181159420289,110.24012566364104,104.88959985110739,103.57131347325661,107.04768060836501,94.6425363711227,108.1597719895288,108.24708837663441,110.49294596600461,100.95535376466137,105.44135758919573,109.60641943636084,110.65895516717326,102.92418772563177,109.23272321440956,,104.51082925437655
2010:Q3,116.65475830053487,104.14141763121133,111.56887489139878,106.68780445404998,105.44083935102691,104.42844284428443,99.84848484848484,112.7052839638865,105.61937070725823,104.0138937457969,104.18283553875236,94.28802157291098,109.06582005697405,108.86133531656048,112.80256737392146,101.35160503097427,105.62391173821676,109.549724857685,112.46660813823858,102.98695456590193,110.70179312343801,,104.72776789018319
2010:Q4,118.62014739913472,103.33882962889462,113.02103325016793,106.74889970971066,105.88649976646427,105.37353735373537,99.64788732394366,113.36556500761809,105.71743861916191,102.95253998476771,101.54541545845416,94.48196768060838,109.47820219966158,109.04444400699624,115.30392488705533,101.74582316500845,105.73119293370385,108.67275763002762,113.43895245506577,103.05145413870247,111.79842096082001,,104.90490382705258
2011:Q1,119.99443377450494,102.01893389564535,114.02976962701516,106.84945715085884,105.09652552204176,105.81478183437223,98.94045534150612,110.66033094065604,105.8123912047641,100.9404891000559,101.31755183017557,94.10713356072166,109.55674434580428,109.26158647063076,119.12399588819738,101.72205156846317,106.90400952759032,109.17042671614101,115.10122366696908,103.98615056818181,113.17157995155605,,105.15933291283478
2011:Q2,119.65870450949369,101.4762676056338,113.65096709964916,107.61484391064586,105.42868077349085,106.16474756421611,98.78283712784588,111.86792575694733,106.14040257135042,101.66727095516569,103.01654566975735,93.50378406055209,110.04512394067795,109.59947111000265,120.86472376424791,101.19135574436646,106.96150403305136,109.3776235363429,115.60257188658451,103.42339170993576,113.68966507954674,,105.05958326755218
2011:Q3,120.7471307601418,102.11823798239675,114.24434017941452,108.70844339622641,106.34561464088398,105.02198768689533,97.86272806255431,113.55679161820902,105.78141124636629,101.2616019506809,102.54154133490613,93.67952631578947,110.07377902046008,109.56590043479348,122.80976819246663,100.36808686850097,108.44769094138543,110.60622195247554,115.51019337702314,102.85239303526117,114.20167946417105,,104.9022272014271
2011:Q4,120.58592726916292,101.76968969161301,114.00601604278073,109.74301906779661,106.19798421052631,104.94273127753304,96.99570815450643,112.86261691968659,105.52921226074395,101.78757741847082,101.21803960007841,92.84999824868652,109.80937499999999,109.6780717256688,123.98999962803806,100.36643459142543,109.35866512269637,111.71119136891633,116.24203101625612,102.66166332140675,115.10681012885347,,104.7384159903137
2012:Q1,120.73993937616116,101.023347107438,115.34338510917439,110.47566205440901,106.93819598906107,104.51864700780573,96.0668380462725,111.47990122754247,105.30558042522652,101.91108709472347,102.62721142635056,91.15628842636941,109.75547649368566,110.85055441703513,122.85110935090299,99.3536640873919,109.31455282171451,112.30688891329818,116.8281156476068,102.63660017346054,115.8899095298479,,104.7388552839821
2012:Q2,122.28015403991475,101.80392593294184,116.12152446440264,111.56675963345864,106.12656252844269,104.83535528596187,94.43969204448246,112.37608561643836,105.40449216300941,102.85190145293747,104.14418785173686,88.91040368639668,110.24115527884207,111.27426724926312,123.37676526302656,98.36690255851933,110.63631379683352,111.8394143980201,118.36564130434783,103.00458914191705,116.49763937079506,,104.8906169021011
2012:Q3,121.81254567307694,102.40650651004812,116.41088544097059,112.7104042974272,105.78759191342931,103.57388316151203,93.7913486005089,114.1369979806139,105.36049812198176,102.95492191707055,102.5065242605838,88.86341620784584,111.34916372580473,111.40217900439626,123.47440346702243,97.67693138843867,111.17931508193504,112.21979181831416,119.52538207128048,102.92367399741268,116.87559353932149,,104.96876778126992
2012:Q4,122.2392690394183,102.20701127819548,117.43110193993657,113.90994892651092,105.89295833333333,103.99484536082474,92.21757322175732,114.1146390950443,104.30536010709505,103.08217565403098,100.7800038595137,88.40249272758386,111.93224772848744,110.5573186332663,123.12539337753462,96.49857448325018,111.57077087794434,112.58016720093255,121.53438577799803,105.13701572029895,117.18396431270108,,105.82749211288879
2013:Q1,122.75256548242692,102.84464822468533,117.6288525009297,115.00989546873522,105.97534116431586,103.61301369863014,94.01680672268908,113.27802178899083,105.71307161307563,101.25430959752323,100.50127401998463,88.73349354866274,112.55502543643567,110.17168372611087,123.54383953523609,95.77988144740334,112.62317996505534,113.27022874390866,122.56274677898911,102.8199194308734,117.41059841202647,,105.05706805220109
