column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,u_k,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,u_s,s_africa,column_w,aggregate_hpi
1980:Q1,13.626029147473744,31.05692277996604,29.51142102183878,56.845348102549586,74.90433673469387,26.193015052578115,7.859199727069892,18.322697975142663,22.46131493474431,12.662673021570845,9.052408918527465,12.430669750977112,78.00850228907788,31.664174815851297,16.964704807648157,29.91420368214886,18.792184720774088,9.623098240121724,26.143599149881794,28.932497609637757,4.568413602290642,,35.07614750987411
1980:Q2,14.294523346973559,30.27894500167994,30.811306789694243,56.9734815194929,75.8609693877551,25.224026529267565,8.01238166476655,19.03748559653115,23.325485949977043,13.08576389722015,8.969114925498962,13.323962626007514,80.52648790058868,33.54397872769871,17.28892976186793,29.079379613540336,19.500610270229274,9.884289920171572,26.28746610589472,29.251775121066267,4.87726409934691,,35.83911441572517
1980:Q3,14.791507387023003,29.681081857284727,32.21474064183873,58.43390334812723,77.00892857142857,25.914615486513636,8.151469733897201,19.876113421278088,24.159520315881274,13.443737838021743,9.336661580081856,14.312340851732083,83.15892740353178,35.382865199251796,17.547542259433516,27.625399045642787,20.009514733204796,10.235345210898284,26.34798926553647,30.088937639953883,5.340539844931314,,36.85159619101838
1980:Q4,15.010956051566316,28.97608385454677,35.140609230689314,58.41817086718924,78.34821428571429,25.90414257215423,8.292940400871457,20.260249102290295,24.874543423178427,13.575287851418171,10.212268678892183,15.395804428150822,85.57880967952916,37.23850569354542,17.780220556575948,27.800434186577668,20.672870954401514,10.603010033996654,26.339518603615996,30.367122884226614,5.829553131937073,,37.676313635672614
1981:Q1,16.140049616576817,28.549473460604723,38.69926907466719,60.7775861323616,80.83545918367346,25.660025004743655,8.480193935027097,21.004881019010416,25.528766037268092,13.76702485350102,10.773975145022298,18.5860711216086,87.83518639633755,39.974363970219564,18.001300070188762,27.626840562586473,21.070342908858525,11.030148419840893,26.03790732438902,30.49834547050811,6.344303960364186,,38.714592441974204
1981:Q2,16.56905039257081,28.551342916065064,41.68759168262171,63.781438241281585,82.17474489795919,24.468897098777113,8.646541716259232,21.713388384082613,26.08781790911941,14.036059133254671,11.148830505186613,19.668113231192386,90.0588620013081,41.48353811631347,18.10326044423324,26.121594466288713,21.507693073956457,11.920980294419179,26.012362384926913,30.977827141821514,6.871923559501979,,39.58701000138172
1981:Q3,16.460561592923113,27.898592731257757,45.544822927041004,64.03038885529821,83.32270408163265,23.91896014972076,8.793533711080698,22.70940356732942,26.607367426290818,14.063220366043984,12.054334426316201,20.653648523247064,92.24983649444088,42.53223578239335,18.10356541999221,25.186343299000892,21.965846328902565,12.852016120418632,26.002808022873364,31.48756141225782,7.41241192935045,,40.42039978564572
1981:Q4,17.222887930771574,28.18230102869874,44.40366167605159,65.51170656677807,84.27933673469387,24.3121757879408,8.936428624632894,23.4472889614655,27.0305191083845,13.934096807504043,11.596739060052126,21.54267699777263,94.27730542838464,43.20957719189945,18.050084610050238,23.985276532483194,22.357493482493446,13.949218416221917,26.026659757921244,31.655535538896224,7.862818904224174,,40.89382868112602
1982:Q1,16.964224100381475,27.21076323104689,43.81543721261636,66.63392635507412,85.04464285714286,23.94194872742567,9.076907241220157,24.738168370502738,27.25895883209016,13.747068324966436,12.023012813176976,22.335198654769044,96.19032047089607,40.96472491297267,17.54954806083198,23.087598895445606,22.951804080617976,15.123041790548722,26.231703379927566,32.02487558815969,8.184538171991122,,41.28727443286852
1982:Q2,17.310392222708956,26.987197022100073,42.55527685928274,65.98629178639365,85.6186224489796,24.01384628024426,9.232700646139472,25.845583095511703,27.61324690497694,14.230598813616993,12.513509850575623,23.031213494236308,97.9234793982996,41.840666172211485,17.456834573438694,22.674106607125243,23.594030276490997,16.31349565072231,26.280370230587387,32.22964981071249,8.454782356915354,,41.72133763123031
1982:Q3,17.30305435095237,27.594297032026233,40.93835514333155,66.24606905413687,86.00127551020408,23.81430924764027,9.383977587881406,26.66389224784168,27.96858647171233,14.381293231534599,11.973900391713794,23.630721516174464,99.49313276651414,43.170945623023925,17.39021143700524,23.028438843221103,24.08596183455688,16.720440705844837,26.297792243790504,31.937729282446075,8.686420229707558,,41.907127016763226
1982:Q4,17.282932493628433,27.33018251376895,39.071775727789756,67.82327409658325,86.19260204081633,24.35290041776734,9.545497971701296,28.099300315890318,28.31747766536602,14.7569436673061,12.349724813426993,24.1337227205835,100.89928057553963,45.01416785958378,17.399015495950376,22.80597300153916,24.31615325195648,17.144351511308432,26.316263165264758,32.54172461425,8.943795643921117,,42.436448932732034
1983:Q1,17.566241031162956,27.068463486723193,39.22667315472682,67.14963702696107,86.03316326530613,26.16572517878943,9.707345523235544,29.833987684989395,28.734448113680088,15.367001224008224,12.312274257109861,23.609235305191177,102.12557226945724,50.060197278436,17.392341779274894,22.885106471547342,25.098474265116053,17.36565919610891,26.12648206609258,32.99783398196555,9.45854647234823,,43.01039872174922
1983:Q2,18.09067606257401,26.95308116329632,39.112210099939425,68.47407087538308,85.90561224489795,29.34666428501111,9.889008198352938,31.035373622345787,29.067345251240887,15.76652180855091,12.757944226827016,24.007887808091702,103.23741007194252,52.00988283121145,17.491946281063907,23.47895850266791,25.406224633082562,17.625515856655056,26.188589495097418,33.244019715613,10.037641154328734,,43.443215950163285
1983:Q3,18.30719812338914,26.63890028938108,39.4970199516046,70.44661486876926,85.65051020408163,30.177291036495347,10.082540313428234,32.499984704152205,29.37203395192253,16.201620591451157,13.545184694338731,24.398698427012807,104.1857423152388,53.405128393945326,17.619203726437174,23.57899553892246,25.494390417714662,18.09366638558849,26.30126880531868,33.55055880724597,10.53952321204517,,43.84545092559129
1983:Q4,18.86131703896401,26.646904407043994,39.91247723082379,71.56795522366693,85.26785714285714,31.07471508880924,10.30007599432681,33.9735076130882,29.6629349529358,16.506331981410334,14.01728792534932,24.781667161954463,105.10137344669725,54.24300817997333,17.828284162333993,23.284327086924616,25.468560064538252,18.731681410500748,26.514973333217814,33.92490846097119,11.144355435447029,,44.23079287259961
1984:Q1,19.558780664523418,26.977360653441398,39.44770911884321,71.73891534110962,84.43877551020408,32.44633982001815,10.544175663137457,34.579918990797786,29.96101570310782,16.83511455448915,14.079607234770297,25.156794012916798,105.93525179856123,53.688499200965026,18.13211042417925,23.24459591005684,26.57422721737719,19.36429207154181,26.93403620967378,34.29238499434099,11.401730849660586,,44.49294156657376
1984:Q2,20.02562808214368,27.235140619192638,39.48440520728642,73.69502720596334,83.92857142857143,33.062555306765745,10.78672806057156,35.28847323092555,30.229095018475896,17.22353547445386,13.764352762659605,25.524078979899663,106.7527795945063,53.99614507820094,18.392857970082645,22.967191816992273,27.983382653427523,19.963470015457247,27.192335377310577,34.65498002146791,11.375993308239233,,44.82368005335704
1984:Q3,21.196617348005798,27.189896440427866,39.14297066433799,73.82928002061169,83.41836734693878,33.804258661147514,11.048935292930452,36.173755315997,30.48107986430118,17.661280029827616,13.570975844988602,25.88352206290316,107.55395683453246,54.18547370422437,18.63559872975395,23.144732968744794,29.739188705918682,20.547512876864392,27.434803471202624,35.0428084657939,11.234436830421776,,45.15448153526
1984:Q4,20.988111718606966,27.24541731065044,38.134950503843314,74.02950697474176,82.90816326530613,35.42504489528558,11.342497162540695,36.298160293171456,30.72413017745063,18.065655000908038,13.485306403216047,26.235123261927257,108.27338129496398,54.14389597840758,18.92021604308768,23.231597296055956,31.479120573101092,21.161362356108125,27.741837097880325,35.491443503185465,10.925586333365507,,45.43486893772583
1985:Q1,22.024991197410344,27.23208300036211,38.10174737820354,76.20891608896022,82.07908163265306,36.34446185903047,11.566782128807224,36.6985733413697,30.926168639966864,18.30193187473788,13.722353088056794,26.317543269338238,108.91105297580125,54.33858548533388,18.980202236427452,23.08110887832606,32.38797320740713,21.862909925639133,27.877220831501067,35.847915361709184,10.590998294887882,,45.68758748128718
1985:Q2,22.17750478476186,27.36236250941069,38.500226007194854,76.0139150966578,81.69642857142857,38.058089629367714,11.909781003168627,37.94370726595811,31.18939913157415,18.8234805279607,13.821920350065051,26.6783501582734,109.53237410071951,54.14876251555975,19.338873469579738,23.229796610808712,33.26106174618404,22.69037866216783,28.184497825561703,36.32179428295331,10.397966734227714,,46.043930435803574
1985:Q3,22.750516612839483,27.881394058882947,38.760087062496865,77.12797908764102,81.44132653061224,41.06409619120647,12.345795650061183,38.25213842106768,31.484774162073414,18.99214794522585,13.981950141296563,27.056204621099067,110.1046435578809,53.96429139508842,19.74231030796865,22.99471311657456,35.42463390753942,23.590132349157518,28.474777552805612,36.94434218892028,10.243541485699579,,46.473780658606465
1985:Q4,23.237613605424592,28.12700557560927,40.090251778844525,78.26366385564766,81.31377551020398,42.18675913770393,12.841983913843423,38.78955586317831,31.805243444723995,19.742799245118984,14.013092950958852,27.45110665781523,110.69326357096138,53.61793191241269,20.248792036268256,23.44345790563693,38.649285954156966,24.3729194864614,28.93736809414842,37.49014685135663,10.217803944278225,,46.96851290343744
1986:Q1,23.503410121639305,28.219360886504735,40.761361223272914,80.75570582165008,81.7920918367347,44.08412380177544,13.402708409109211,39.90168994547443,32.144066122944125,20.4439470110923,14.060965959414995,27.863056268421857,111.23283191628524,52.44536518634045,21.00912161495497,23.898926047479204,42.20651152732868,24.800482112422852,28.94034434013707,38.099731683491356,10.101985007882124,,47.48913147814187
1986:Q2,24.38954178291391,28.543977516413538,41.19316363500861,80.14086482293813,81.72831632653062,44.40259357849482,13.960066857275518,39.846753135274035,32.544207928922674,21.22604836462019,14.565675684731154,28.292053452918946,111.91955526487908,51.71879686138163,21.55481195823751,23.96973605209764,45.11319593478098,25.16475172364875,29.490075505576215,38.82355548912894,9.921822217932633,,48.01447594894217
1986:Q3,24.70244675428786,29.340019774858373,41.89705041631174,81.77916168078731,81.60076530612245,43.39098789786857,14.666578271593524,40.55333286755944,33.013385033707024,21.88435891986789,14.338754644381373,28.73809821130654,112.52452583387843,51.36539295402226,22.047760469784066,24.52650173221234,47.32801519631312,25.736531043506034,30.208191300678067,39.426726084780924,9.857478364379242,,48.514364312685125
1986:Q4,24.805168219010213,29.857322748303087,43.003408338982744,83.29691498618453,81.40943877551021,44.1507164554779,15.404211101136992,41.3115003435723,33.53667950009229,22.604911492277346,14.154099178114114,29.201190543584637,113.76716808371492,51.07930837134151,22.53465227790312,24.756455834295473,48.55520260598361,26.31050999882907,31.20888016338414,40.17938987985517,9.93469098864331,,49.16785687332382
1987:Q1,25.08094995310318,30.3777164851987,44.087802787877656,83.64483402159989,80.51658163265306,40.88868001188997,16.075029145559878,42.293660272399464,34.04418781079549,23.65549686637908,14.033507998392139,28.840559146137863,115.20601700457824,50.910848355676514,22.537413794009638,25.194684006755963,47.051718737947645,27.711443164539983,32.29766095746734,40.892543584191266,10.269279027120936,,49.71300255951716
1987:Q2,25.39646337785425,30.45924651435368,45.60098483801353,86.68891417378529,80.45280612244898,40.946925761983394,17.048584857333555,42.00775036634671,34.7040691683936,24.573970174599218,13.694097252884697,29.4178200836841,117.88750817527804,50.54562117551095,23.11990364076396,25.351708306089225,50.89174275283835,29.144162929339213,33.136841102949504,41.46203491261562,10.706817231283981,,50.55525057132348
1987:Q3,25.9703104286915,30.829052070561346,46.9549515368494,88.30486133632077,80.58035714285714,40.74545492251806,18.05911044783627,43.935698597713056,35.47833016289551,25.408534516411297,14.23477577238626,30.092202052607963,122.64551994767831,51.556571755476114,23.80597034346247,25.42241265487517,50.07747631262504,30.57318109744575,34.07017147857699,41.9048517721568,11.092880352604316,,51.645902183188475
1987:Q4,27.031473659570903,31.197504491570214,48.22837372646574,89.28917351580378,80.89923469387755,40.392401351192845,19.273145629239178,45.81069276995181,36.34760648209895,26.99151138149365,14.60147289128167,30.86370505290947,125.0981033355135,54.37459927036174,24.623362105911795,25.773624518714765,50.69532244405668,32.04154740899885,35.7547398993701,42.326093342457455,11.607631181031433,,52.6113452244775
1988:Q1,28.213314764522103,31.767485371878525,48.7382325051057,93.50663994734751,81.72831632653062,40.77346396140287,20.409789234231578,47.01206182749516,37.35507311642865,28.60935496132483,14.947323449432547,31.732329084588645,125.71942446043174,56.87641041730888,25.56088529865748,25.89509030668813,51.66087024799167,32.80725708317923,37.219921328130226,42.92865608618299,12.032300614483804,,53.46454971462833
1988:Q2,29.80811265751036,32.882341793305685,49.546453226615235,97.4265960271074,82.30229591836735,40.69134665233388,21.51525052490466,50.278757777000024,38.35854398951636,30.199626151352778,14.933457817139598,30.098493626882966,126.99476782210604,59.27063602380692,26.616412373962014,26.41966098361612,51.40222026755024,33.85120782182981,38.859189397667706,43.72812703072943,12.28967602869736,,54.346747712250774
1988:Q3,32.84157522653207,33.43439227778446,51.392649685798965,100.39990561734109,82.94005102040816,41.53837725700748,22.465364188388815,53.017159472002994,39.44397930904555,33.6550329631358,15.983994252298697,30.3765932792584,128.10660562459134,61.659053786154075,27.758463630241206,26.911842253479865,51.665411765534294,34.07820456865412,41.055338175285264,44.12956884721761,12.752951774281762,,55.34353742840618
1988:Q4,35.896536206090886,33.75984820770465,52.92950890921877,108.66733939944562,83.64158163265306,41.87576208051563,23.67175089628968,58.724723163124004,40.58952190320529,35.87291648492623,15.752583083224911,32.56662804171495,129.83976455199485,62.05436431152227,29.00525985230868,27.19125841487807,51.45038936315837,34.336341991040484,42.64423057867167,44.70344558555034,13.203358749155486,,56.48368133786186
1989:Q1,38.88045572774428,35.486608887983984,54.6294839508426,109.21086449493055,84.88520408163265,41.386980519956396,25.179625003918495,61.11793422647743,41.96362354260796,37.225064764046735,15.708710817384441,38.31402085747393,131.965336821452,64.67161205611728,30.677863475152062,27.643290261133814,50.38261273195954,35.030783260567496,44.78706432282238,45.16997464942773,13.602290641186503,,57.8435176550758
1989:Q2,39.59201239744579,36.67404519943229,57.43406606592615,112.50754212972198,85.52295918367346,41.40566570286983,26.54913760647186,65.16241057198054,43.10213252522894,38.470534076675776,16.338095397437208,41.03707995365006,134.61412688031402,68.68047333575657,32.00706511710721,28.08114582648297,49.056606084763104,35.486845497525124,46.92629269536203,45.758544305305854,14.232860406009717,,59.15457557314484
1989:Q3,39.78637227198889,37.44731147809231,57.552633672637086,113.44098175219308,86.03316326530613,40.76295537005105,27.888134577765356,67.54887041896282,44.19927314290452,39.05468593317499,16.67452062210014,41.13557358053303,137.44277305428395,69.47730124046906,33.25644818516788,28.760697670863127,46.98376502935209,36.16388573519093,48.53168107684134,46.64046260131799,14.74761123443683,,60.14339636871148
1989:Q4,39.71032452975085,38.79815085359217,58.807598002485975,115.81471860413713,86.41581632653062,40.12993928354016,28.9130456942196,66.07245199194692,45.252713585258306,38.55984698934945,17.858104257007167,43.592120509849366,141.69391759319828,70.76250832888454,34.44726612798095,29.01728087245265,46.45514775539634,36.83642514049065,49.50114605890931,47.178714769013865,15.082199272914457,,61.252799745179715
1990:Q1,39.97380404243789,40.47112754642824,61.28503504891123,114.9430953756052,86.03316326530613,38.28454045245945,30.335546399208816,66.51940251733235,46.19502875754107,38.27137615960479,18.509141145916068,48.3603707995365,147.62916939175943,74.68714290646017,35.70202841381964,28.940728011676846,45.84454460319361,37.447178609274346,51.91676940661298,47.41669777665834,15.71276903773767,,62.66147392203321
1990:Q2,40.28479914156654,40.35954280019323,63.29463589607463,112.30091714159292,86.41581632653062,38.316546166944484,31.01960995261449,67.68003266255693,47.10958705432769,37.87468860075443,19.154978226021104,50.64310544611819,152.95945062132122,78.89393375463102,36.78248341101313,29.360106463275404,45.55071507832772,37.96076210464229,52.868188024542974,47.588942734391495,16.433420197535632,,63.83545606050622
1990:Q3,40.132598385314466,41.11383508856542,61.113581490928986,112.2555043940503,86.92602040816327,37.54420702492506,31.613719102850858,66.02042758904976,47.913152789685725,37.76642677744569,19.19745434345664,50.68945538818077,159.0582079790714,81.48054650126284,37.731117626775266,28.777473271025368,44.60048921507817,38.244723261642825,53.687604826551336,47.77504556031602,16.819483318855966,,64.76983830379953
1990:Q4,40.112214594326645,42.038863872394025,60.29421108004277,110.536022415588,87.56377551020408,37.259786486306766,32.42059417196062,64.23839490288289,48.659703956544554,37.588701173104184,18.943823085716435,52.30011587485516,162.72073250490527,85.50956452053835,38.5609991921719,28.685895127071287,42.875075977534784,38.20418108757641,53.665826336715355,47.71803320431398,17.154071357333596,,65.48369547643848
1991:Q1,40.21163067508983,42.4148663577528,59.13233395023624,109.44951037698532,88.64795918367346,38.00683219709332,33.90677287143259,63.72526107762885,49.53799214071861,37.463260070136904,19.3185230312702,55.1332560834299,164.50294310006552,87.63614555296286,38.8582344934317,29.01686662990227,42.57337946461926,37.87988180716634,57.02678275926192,48.11607413579336,17.694559727182064,,66.2747050102951
1991:Q2,40.668243843407666,42.37866601276979,59.15599017699297,109.97489018952878,89.41326530612245,38.334273256044185,35.40679201432863,60.732685298011695,49.98152076815516,37.28320671544461,19.084579432833284,56.75550405561993,165.38587311968618,89.54207312813428,39.70228645081073,29.41788602545016,42.02041503715581,37.35659209604329,56.45390768867384,48.422800070412976,18.44094842840138,,66.80004436814448
1991:Q3,41.94128141901351,43.42228878915117,60.79932659007121,112.84657832349845,90.17857142857143,38.40838399947224,36.10712586752883,57.925255500331374,50.12833806299181,37.220122521666944,19.602801300018115,57.3928157589803,164.92805755395696,89.31582536669974,40.59444913852432,29.7159797899488,41.19307520005911,37.30096908372915,56.505648595523986,48.402231535296465,19.161599588199337,,66.97822564067012
1991:Q4,41.79740078071265,44.41857376874948,61.63352779768399,110.25436357569708,90.9438775510204,38.62110839008761,37.89107071839502,56.90277390779089,50.0984952516462,37.37556781098409,19.947652311917484,58.5747392815759,163.91432308698506,87.06838469699011,41.521826347554075,30.612349972035805,41.571072754185586,37.1070925529979,56.765336793385046,49.18945345038699,19.702087958047812,,67.33259824118112
1992:Q1,41.60907028790588,45.474315517056894,61.475215815606006,108.1923431555035,91.39030612244898,38.317092708038466,36.11383891767289,53.912552650693215,49.0991260096608,37.050906459216314,19.91235663805291,60.20857473928157,161.8378024852846,84.76900780437579,43.49164685244289,31.76597903397178,41.48551840368986,37.151209604251726,54.03301650538344,49.59213715057367,19.79216935302255,,67.09722418525506
1992:Q2,41.748836962987276,46.71627182672582,61.29417193653471,107.60901283757435,92.28316326530613,38.194711105203965,35.29215233461585,51.232116426453665,48.87916760048421,36.11830319152532,19.829631963524665,61.13557358053303,159.94113799869206,82.41477438245286,44.23981824378134,30.89371327214154,41.251999133677856,37.33367645950909,52.47474528715784,49.55103256942505,19.431843773123575,,66.73717390539856
1992:Q3,41.78852692476462,46.99372516376849,61.15694714150555,104.02597010814523,93.30357142857143,37.72120972761629,35.00662346976438,49.086734751529946,48.607639360988045,35.54417250228182,19.76197588025172,61.471610660486675,157.8319162851538,81.76976768003979,44.68786416100634,32.90343580849576,41.47897630657035,37.58204160572497,50.81577397647041,50.02527296404158,19.290287295306115,,66.65745876732367
1992:Q4,42.10930612815488,47.20088053656846,61.756991223946265,103.42839819220566,94.4515306122449,36.65236442050409,35.01733983124886,48.445030062723646,48.42525876822655,34.69245651342802,19.89978419441877,61.91193511008111,155.83714846304787,81.68263594836851,44.78751491589688,33.15069510004505,41.09064451582907,38.10596869254272,48.029420390543365,50.369223644060774,19.779300582311876,,66.59968533794937
1993:Q1,42.616089803786444,47.72829356276969,62.9222637396297,102.14651476060408,96.20535714285714,36.11031339509916,34.86874599040338,45.73903384305424,48.229285897048676,35.04532775475455,20.03699785444503,62.514484356894556,153.7115761935907,81.02184662612913,43.73131508918381,33.54825310947255,39.44233336926393,38.31747654376752,46.00182644651811,50.42528610277393,20.10101985007882,,66.52887335359456
1993:Q2,42.826729654962804,49.2565306255565,63.25427188728276,101.77685172467419,97.4170918367347,35.79915753091214,35.130113737564315,45.12041283598107,48.107251009965026,35.25245025868483,20.156118080545266,62.35225955967555,152.10922171353837,79.95809302605937,43.66394538038378,34.32183156940907,41.181167889855764,38.73119896102857,45.420631457117395,50.857264231525484,20.255445098606955,,66.62268084695819
