column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,south_africa,column_w,aggregate_hpi
1993:Q3,42.92121571413668,49.70086889633964,64.51662885584365,98.4748730698696,98.49686500445834,37.726265017783135,35.307963225245054,46.36840747550676,47.94666176808909,35.39367871405016,20.096752792683795,61.62540298178355,150.930147047026,79.26843494357126,43.69144552440377,35.2577376167964,42.46255490028371,39.42388335144607,45.09054812422255,51.204236449764075,20.7045198648866,,66.72058962988758
1993:Q4,43.30828140328683,51.05690366008615,64.59455932549217,98.90690690800827,99.51288501857175,39.790091407596265,35.60681606642404,45.49368532597064,47.90626271512033,35.24690411613739,20.724383997095632,60.96770791805098,149.81543530777947,78.8537093377247,43.745115605712876,36.20181048572415,43.50754552798412,40.28922648971835,46.18950079074619,51.70144328390494,21.12916197522921,,66.89898194652197
1994:Q1,43.79470221764245,51.898788636232666,64.62171700577545,100.7680750087281,100.80200309707497,42.045132050736704,35.52399087052178,47.4364771918094,48.112943071620215,35.796869743265304,21.4643926127144,60.01787350388968,148.92067475867097,78.64933593617745,44.33180308452434,37.25577609156574,44.69885645762457,41.548771457616866,47.11322797654448,52.07829122095022,21.69535145568602,,67.14300246503285
1994:Q2,44.291951655929275,53.052814956366426,65.22492308124244,100.50430790975388,101.69964464454637,41.9973081153704,35.048996705003844,46.804847467639696,48.059051074565566,36.17302872022185,21.070428227911133,59.66606321080927,148.09519211186165,78.35298248790049,44.47229495925951,37.867536303552384,44.70883044051074,43.15636800213876,47.705186313998404,52.338460301527654,22.531767733633586,,67.26290365682482
1994:Q3,44.95372492070658,53.75194885835734,65.25637556862279,100.56081074914293,102.46840596812056,41.60691687706472,35.54297494850108,46.7369313826289,47.83351260383528,36.193948715685444,21.672906899371206,59.5739873145066,147.53131373660503,78.58682623762414,44.57557958771929,39.24761012516551,46.568504604263815,44.71310428774511,48.192168075886975,52.50130419307963,23.175164870516323,,67.41155007918015
1994:Q4,44.80354742567047,53.91159657770394,65.63529630915433,99.1100170344781,103.0989514161375,42.06983939885133,35.830056692403744,45.89449979255842,47.79458083864916,36.50559937074778,20.657366163695308,59.62462148013302,146.97447776693667,78.57982256840712,44.595036691537494,38.95949920739687,47.861725261386425,45.85702381257956,48.064936565233054,52.51996322100215,23.56120315264597,,67.43639640874595
1995:Q1,45.2614994171091,54.77025781007071,65.13173045677287,98.03878803482678,103.59440802531095,43.042191371795724,36.71892210195237,45.058082256385845,47.724264310862424,36.349186203127445,21.678800925301772,60.04773976687463,146.56708402342025,78.33916881509165,44.176858299604696,39.101782535431575,48.74359348939873,46.20071013567842,48.15637623442437,52.826221233196584,24.05018497667685,,67.59720015377519
1995:Q2,44.85174751574757,55.207997538936326,63.62342796814513,96.92006742423662,103.97768994480946,44.552209416657455,37.2523542367517,45.443838991623736,47.59005552044829,36.57839366621951,22.358270345165042,60.26753724221692,145.97001948102758,78.41555412031177,44.356625777842495,39.27547969037064,49.539536698643694,46.93878108440249,48.21350122566188,53.655388190698645,24.48769502975712,,67.89001148602199
1995:Q3,44.96590312480262,56.203383875690434,62.79760149976985,95.91487629750904,104.22686112862759,45.82442236128823,37.22744372995466,44.436000465091574,47.272677926594426,36.316733864167446,22.779043008333815,60.43548384086397,145.24700778020306,78.53662960989475,44.72613694152528,39.85229238509179,50.31318280547642,48.36564012332708,47.64700456541475,54.41433403870434,24.590638571658356,,68.0974478496905
1995:Q4,44.92677806732832,57.08110383728923,62.679841935063344,94.51428852968759,104.35434728937472,47.042913404066105,37.73387397850276,44.51944871293748,47.438028091548794,36.393694822753396,23.36503871683182,60.22451582139374,144.5755309788645,78.40579082628724,45.23556971167696,41.0355203102625,50.671194810989796,49.84181335678215,47.59640983753004,54.916236315899305,24.719317999034903,,68.27722991612049
1996:Q1,44.849341606430116,56.55952408371318,62.19998123011427,92.1729867390766,104.36221093725442,47.809011750407066,37.94708842951686,45.149171820132736,48.04301040061557,37.14612120126173,23.944880227280986,59.57017928215527,143.84784264036296,78.44417036043187,46.71741904600552,42.20459977966181,51.976209464411404,52.2400376703988,47.86770089849888,55.54868656761945,25.04101656747627,,68.51135476013708
1996:Q2,45.31694699911533,57.19365073538017,62.054119021399,91.52917590934281,104.23277412185675,48.922768025188226,38.33110908418198,46.04646177553589,48.4185248086459,36.95402658554545,25.658565416747702,58.97524075300904,143.17077051118054,78.87612973703193,47.345772371015734,43.61904986767973,52.56757617308809,53.52802745893413,47.691934922120566,55.63026362591715,25.259771594016406,,68.51985907898977
1996:Q3,45.487537278738316,56.816256379051296,61.64557627393199,91.59358939115664,103.96813444583879,50.48899298447013,37.77474292521152,46.439491279619524,48.90812091731015,37.77923312804678,26.849949827164632,58.24331715853997,142.44091254090964,79.11890434110575,47.906958752050514,44.587591676512936,54.039294582975494,53.73952556740256,48.40597473255541,55.82000399989907,25.401318964130606,,68.55402448295018
1996:Q4,45.71360039043657,58.402408127859786,61.65274413316913,89.70378098487336,103.59722154411568,52.52076285077039,38.72389429884689,47.99910424157686,48.836659288874344,39.08084679675149,27.25060906788074,57.3447071344306,141.9022482578739,79.41928257022872,48.358225384701356,46.17149332523711,55.93546231738323,54.71597386197027,49.206625466611484,56.319263327243995,25.67154576162136,,68.81856384714561
1997:Q1,46.115907632114805,56.45660751395894,62.23667914204549,88.47330337309029,102.62768664733171,53.93581774860557,39.06180818042259,49.457622162072546,47.50833759455185,39.913676768763565,28.33875346882977,55.85097830032167,141.50261120084602,80.74614922511371,48.698612007874125,47.625596400944396,55.99448210493482,55.75873876073069,49.95654975319268,56.7653865314509,25.96750844458742,,68.8850007824612
1997:Q2,46.54172141847646,58.42489245546496,62.81630463507888,87.85420621293889,102.18089196233312,55.21852843164172,40.12734762709996,51.24514149257769,48.65346059220709,40.399617417823,29.76718740816,55.324131479854,141.05751762649174,81.53019703583722,49.080934633937595,48.787477150435336,58.17519540041126,56.72278262296702,51.08670403752344,57.27502274998417,26.73958500884671,,69.26701470842039
1997:Q3,47.50452159511195,59.521745999199716,64.10893990825113,88.12468563847204,101.7878811464133,56.45538490907196,40.4387090717062,53.73033058350572,48.41724397913328,41.76118204111696,31.20640654649272,55.45898082930197,140.58125927309305,81.62764789384833,49.499235721628835,49.85649470038148,59.23762371037792,57.38309778152988,51.977257320308574,57.99699096881338,28.116454881775773,,69.72584857707918
1997:Q4,48.442553828481955,60.18672055060403,64.4545050788295,87.8801746135507,101.48776552759868,57.18411645864138,39.64735642514203,54.72214592651125,48.772526908841506,42.13175639471329,35.145686099716144,55.64953047070128,140.10567709008953,81.35504529679055,49.87748182131382,51.43652624399972,60.496758929422434,57.68695415306687,52.92093186800527,58.80598887117774,29.59626829660608,,70.11695989839927
1998:Q1,49.627089182375904,61.05983485638161,65.0224296165245,87.92185518430773,101.0768311989975,58.35647507760454,40.09390188864023,56.308671008645675,48.511711729241476,43.639683734748026,36.46023356938339,56.09075856637776,139.6027790371395,78.80800808689608,50.223644877654614,52.62901860373798,61.31092286042663,56.88479899360455,54.43088330706516,59.64619425815241,30.548496059192537,,70.51940077086128
1998:Q2,50.52099001017913,61.58414388344752,65.02206561736105,87.454795188549,100.94765839653948,60.552085417648215,41.61495113297435,57.57383892236616,49.21370369062763,45.45517826717435,39.11394832745012,56.396300086857934,139.0292901373649,73.62014376967159,50.68431453604613,53.84876693480782,62.86475994018864,55.699134883532494,55.51602999981431,60.23165599752386,31.15328936786231,,70.82308783523834
1998:Q3,50.78502105478155,63.17608137811781,65.12181994752716,87.06990124458287,100.93907894995867,61.295411802726974,42.628556681757544,59.520992302940186,49.623374285959024,46.668923520791886,42.46446036286382,56.38098910673604,138.44248470373546,71.89309330066031,51.316195412437864,55.37258574770521,63.89311851210769,55.02419527195348,56.83934243673184,61.01012111727161,31.976837703072214,,71.25126434017662
1998:Q4,51.54172416398178,64.19792879421315,65.0088904211962,86.8386208974805,101.07929192145158,62.62451704210452,42.7312021417456,60.274631046625416,50.15284357988774,47.25703447811595,44.9570790059434,56.94758259629154,137.53762548425496,70.91451432945051,51.98640082107818,57.279843999667875,63.1581179965602,55.646977958222536,58.73825576760179,61.78781219795291,32.00257358854753,,71.6269750226438
1999:Q1,52.480180754558475,65.79842886449723,65.1387929927438,87.31959831112057,101.64298276905276,63.61389797444657,43.39388165921698,60.12204364693381,51.26845268288745,48.12505388361201,47.431012842539815,57.935396336047745,136.23343360328965,71.96181599093332,53.06144737152652,59.54743925460621,65.01611326196658,56.32434549716612,59.41710405618591,62.39003670511869,31.925365932121593,,72.11491642920907
1999:Q2,53.435753878524494,67.24500632808548,66.20846187459064,87.14252917270855,101.8907129900593,64.2764194848368,43.65482901891688,62.4411778504787,52.03723393313467,49.43977646044789,47.094116404811366,58.8978751863314,135.07053331109603,72.54439712887653,53.854823711634985,62.099276407252155,66.50374991165646,57.108679374959124,61.01749594965601,63.28395088245337,32.658838668167924,,72.73241990078519
1999:Q3,54.826769812476364,68.41164532981414,66.07760989334881,86.84885993047357,102.14247932828103,65.31799740327408,45.158470284781096,64.7109477347852,53.24122332933564,51.600867872357625,50.75918304572911,59.949528330551566,133.88478116936287,73.33838333855422,54.75998248409976,64.96920487760929,68.30193417357984,57.369429097227396,62.46800126774233,64.10726934450922,33.10921666398583,,73.44218404681229
1999:Q4,56.38057272000073,68.17496875001129,66.85975349854594,87.49292854184162,102.40661270139974,66.0051453230701,46.556651807088095,66.49913052000052,54.358829542205115,53.75918802156695,53.12595546521219,61.00288575076245,132.68406841018947,73.61538113077482,55.65636976031112,68.2721298121159,71.11023871780398,56.99632079545744,63.73485126974944,64.82535712208714,34.15152002573588,,74.11977286236444
2000:Q1,57.60229749222245,69.47665255979923,67.63601314504966,86.65475558280782,102.80906051384359,66.92273075199185,47.16451690965994,68.38497174665561,55.74124911493459,55.936452537089,53.909749295107844,61.921833201742295,131.4378441477209,73.99674831976628,56.18791728105185,71.31687167833141,73.12814589211526,56.713504728429676,65.47151913462305,66.02242108984441,36.37767411935017,,74.97780726621471
2000:Q2,58.651453248585064,69.99199210628437,68.55951802320342,87.90147628594428,102.99347614999567,68.3453275225282,47.41174172704062,68.02501811134877,56.89276579180685,57.97705618082586,56.774069987973945,63.22828739588505,130.17561578910886,74.35054438816914,57.37568966892592,74.0782262241352,75.72102607076859,56.58095759143449,67.82226941374013,67.14928559654776,37.960431076081704,,75.78249128384128
2000:Q3,58.916965670063405,70.35580113164538,69.22876992817612,88.62041738810854,103.1252767617449,69.71079685405398,48.12203378394574,67.97565682824239,58.02433548217208,58.37168659951659,59.85022001277617,64.98701567342805,128.84139159896029,74.15915626401753,58.90974895318255,76.80632244086921,75.79613244580534,56.62607671355767,69.66308490727592,68.29268898023443,39.22148946437187,,76.44118953462613
2000:Q4,60.01598168954717,72.39205923266542,70.07668335571282,88.86651613022688,103.19019499775872,71.09896182993819,49.41535327733214,69.43868637431083,58.86110052032268,60.96762020852587,60.568626229145636,66.37887952167647,127.53696812515298,74.0515961390922,60.645143257269616,79.07897461989079,78.08947828782989,56.390048369919086,71.32998733539011,69.40488807149326,40.881454077529355,,77.257207754364
2001:Q1,61.57902342834788,72.92768897620543,70.45816785385803,88.72262500795767,103.19166339454857,72.30624903873817,50.71805945773794,69.62748433555664,60.10892418556605,61.58387298430762,63.3123528443867,67.46923789165794,126.23425647138198,74.21269518950001,63.81278180531657,80.89169268942804,78.85094149384145,56.47571440145667,73.3739958285634,71.09152661665347,42.00096509570532,,78.14823981984158
2001:Q2,63.59502230435774,73.77608632745338,71.35893289133655,89.54562333879672,103.12069371910034,72.74528681415367,51.66708545136994,70.02669773921012,61.50849092331921,62.65295394145872,63.31255380868322,68.77118074500534,124.90017566902465,75.50767775422653,65.62320315136574,82.86556084373159,80.19711033851846,56.78152192590422,73.59747540915606,72.32340347448508,43.1719478848319,,78.93539523974545
2001:Q3,67.11430958138588,74.23471802692903,72.16213732483261,89.76601240339173,102.99749844713686,73.42287279433292,52.97174643213146,70.39103908726358,62.43901909356301,64.29359525716981,62.05966866498371,70.08256392136825,123.53767179585633,78.28437745178563,67.40561973288996,84.50325496619504,82.4053114836535,57.349103038462935,74.30867914915635,73.36253081853896,44.83191249798938,,79.73776983670444
2001:Q4,69.18768065159165,74.77012104123094,73.51066817866622,90.7825975869646,102.80979768431821,73.7246247668418,54.99181540993766,71.88023120453583,63.61427513829417,63.726365471572166,61.379314084619566,71.70080880283012,122.13095134334404,80.43282585631107,68.90214943878033,85.78747654384966,82.8015275717494,58.15538929627626,74.65188268679861,74.3109665373735,46.46614122567155,,80.36976792257846
2002:Q1,72.90758356963424,76.13192248489334,75.67458945400962,92.70108658602823,102.40166026674834,74.64611899745802,57.52946582734567,74.73805797782386,64.71198146418487,66.84643521405384,66.33517713169668,73.70337024577057,120.65306256590642,85.59835717827704,69.5806347055221,87.29436204320952,83.28563244059373,59.36535051466747,76.0459720386534,75.40790771071366,47.75293549943702,,81.54072546628186
2002:Q2,77.08346593372417,77.25506778247325,77.0735608676607,93.005359787177,102.14845231153438,75.46314961825803,60.767622533945215,76.53331794324724,66.26964108127473,71.10856332746795,67.16818235187405,75.47581988908412,119.21744471719006,88.59525976776584,71.0489721505495,88.46555837305873,84.25881607127207,61.103732577216476,77.5497544268986,76.7019849516973,49.49010776902042,,82.79118088931607
2002:Q3,80.29398544365377,79.1509282083378,78.97476184032685,93.97178641928629,101.8926471728334,75.80989824102842,62.55015145836074,78.65935861851642,68.21358111030419,75.19424766881684,70.03778624659728,77.08989223860765,117.80633154554616,91.46248832740272,72.88035801276496,89.37142332873137,82.34524470099193,62.95280152580881,79.7389268664344,78.14415048651043,51.94788483191249,,84.059967938571
2002:Q4,82.72503678118049,80.48121489617768,81.33107979985469,95.73453200523238,101.62885999475047,76.83442010083196,65.13797444968007,79.22986707527399,70.06337687279297,79.8238383988569,73.17955578248397,78.92773334085237,116.36292429250352,94.01642160948514,74.63282136698845,89.85394744215463,83.66274721075042,64.95514889819127,81.38213014296441,79.25940458719889,54.22551069647739,,85.25875061625679
2003:Q1,85.81911040586641,80.71373619252546,83.15205427531076,95.69842624709744,101.40205092091284,76.75289095895799,68.1825950758805,80.7918072858198,71.90921791546954,82.37242678737134,75.88998344192875,80.84695005445376,115.01043863580878,95.37624215000397,76.59506678607086,90.64399526707594,84.46333380985207,68.05180625154605,82.13557290491828,80.30215656167583,56.81196718674601,,86.25635681903763
2003:Q2,90.05582314074915,82.26813877098542,84.2283417257464,96.46919830501147,101.14007073048035,77.55369202464956,72.57473848639903,82.82891696817154,74.02503138527747,83.6608073651003,78.94400105854028,82.91797747140858,113.34207142952879,97.600343759055,78.69457121911212,91.60010646183913,83.26613994696913,70.94246057182994,83.06962276586529,81.28677614477765,59.92600932925848,,87.23928978771727
2003:Q3,95.3599370646423,83.10377523264269,86.14308404991111,97.18341490064357,100.87995150162739,78.46548303198077,75.44970217834019,84.71569468048357,76.24835222692086,85.13511020282543,81.65807604071018,85.22799348801993,111.33331947243623,99.06140040898987,81.30576924227238,91.90130107902196,84.70165856571118,76.34441620433397,84.14271674160243,82.44086154941905,62.847032330706114,,88.25346213819623
2003:Q4,98.70250740326215,85.81574087635491,87.8574204354849,97.26018064282023,100.61634132336773,79.55426302792391,78.85907814026584,88.88845171307106,78.89775515846306,87.81590191121923,84.1015355241726,87.44882930566071,109.4997834204547,100.27559735950524,83.7568794851488,93.54063650381187,86.58118595576964,81.05553181835782,86.228721115926,84.71502840039044,66.91330223580505,,89.87127638351349
2004:Q1,99.4110231023835,85.7622520092398,89.74064911542474,98.06579220412087,100.23637972336303,81.54254541107214,82.29176330852346,89.13874501217448,82.16112507368942,89.66561551936748,85.47626398363882,89.65352773218402,107.68347737064832,100.12400863857968,87.28115973400263,94.55331219857418,92.01485063397097,83.90627688537093,88.55146505975964,86.15417640517768,72.63953675406142,,91.01965597979635
2004:Q2,97.90754842851715,86.75343776512673,91.65751051720886,98.45348011392956,100.03557620125153,83.65111481715117,85.72353620503073,92.01971448700856,84.8958303059363,93.8544026586053,88.97175379897146,91.75193046712491,106.0169231523465,99.79056635461917,89.88936524732927,95.54061212772211,91.25106269814567,86.71662158655204,91.17797243237798,88.25482673174787,78.5716583561203,,92.5167278595161
2004:Q3,97.92147041092882,88.6125031677539,93.05998559230325,99.42005811393373,99.90284389097505,86.03143341132734,89.03601595886117,94.01201693905954,88.08691940392401,96.98136865726343,90.01044839645164,93.79308805680463,104.46286933034128,98.81597457686166,92.88146807268696,96.64290858818414,92.96526603817605,88.92017707892794,92.38492217282273,91.57836276204033,84.65819527103103,,94.47363489760149
2004:Q4,98.8634646590494,91.47012333753045,94.67870725797574,99.79349648121664,99.81996682739643,88.99038132962798,92.03836022118107,95.42656997897414,91.47968860135562,98.70262117533002,93.3262465397337,95.7220080661942,103.02869034539124,98.02898253678335,95.31911837289229,97.60539917124026,95.5458420576423,90.91583364806249,94.75714670030891,93.40659918608452,90.07559916358373,,95.81213507367981
2005:Q1,99.51837176537504,95.45312258762287,96.79500879716608,99.46413189151956,100.1813925948192,92.35708743616392,95.34312603428347,98.18386656303845,94.8211047901835,99.39354728168736,94.91446337755595,97.50950266210243,101.69858524685051,98.265230554803,97.71662510405459,98.41696685435956,96.93931679835336,95.20242084554194,96.06243852383722,95.63011562320533,94.1547370114203,,97.31737782831476
2005:Q2,99.72361041257746,98.43545943412899,97.91706411795055,99.22461469723166,100.0961582609593,96.46989408439298,98.4360828134376,98.52020403991628,98.28347719604153,99.4916642682674,98.15964317523272,99.23902733756942,100.49235291321506,99.26416599039614,98.59549160917739,99.57838253601089,98.79473234102578,98.53075577911942,98.22784267331637,98.71447775120654,98.01511983271674,,99.08621860583762
2005:Q3,99.62966737588829,101.5717930524827,101.06860101913028,100.21146358084562,99.96476445296327,102.00290402921905,101.49532118405583,100.14206896974326,101.8368051504014,100.16631990727582,100.65223966611104,100.79587187398934,99.38954017858357,100.98017482806166,101.96876125810105,100.41384689261254,101.24166104334265,101.40751075761298,101.0946805444524,101.78549048588978,101.96557825317676,,101.0136910218047
2005:Q4,101.12835044615917,104.53962492576541,104.21932606575314,101.09978983040315,99.75768469125825,109.17011445022399,104.72546996822307,103.15386042730205,105.05861286337355,100.94846854276948,106.2736537811003,102.46419585067856,98.41952166135083,101.49042862673919,101.71912202866697,101.59080371701701,103.02428981727816,104.85931261772564,104.61503825839404,103.86991613969833,105.86456490268615,,102.58316572237422
2006:Q1,103.43813331800688,107.70418124442828,109.23605779529478,101.87986470745632,99.0766176840778,115.67541717646155,106.71136379339339,107.39816468616503,108.2928778982102,102.75889220431965,108.24926278966387,104.22586212495017,97.5126814234528,102.91627498045423,105.70988220096271,102.97743210657877,106.43025688559972,106.94499818104785,109.17058162502613,105.57299857774554,109.58340035386844,,104.11840640167503
2006:Q2,106.87987095397023,111.36434848241025,115.11816810366747,102.90953844057235,98.9293125982625,121.11870494168629,108.99668534710983,107.59278597783899,111.14343554128142,104.95400479031149,112.22489801521846,105.86289548332653,96.83534759787042,104.80054560348172,108.91058714299993,104.16294303596231,109.77016669732134,108.61704413811668,110.95877407768202,106.78871739999515,113.41804728968955,,105.56934087374316
2006:Q3,109.76726785802435,112.28156138169656,118.46520693552664,102.23704611548655,98.9248422978691,123.92687905612878,111.02527668294837,109.74269026778829,113.31270284272942,107.18920246790579,119.55420136119835,107.32873822751797,96.32628578591019,105.93909237807989,108.7737929044787,105.18476670165175,114.64911165673048,111.6696711702388,113.14641437128839,107.99875576139006,116.84092005790573,,106.83738849375037
2006:Q4,111.03712102085225,115.492117312354,121.9163039848745,102.9160688342835,99.01986900229606,125.53832403352774,113.3609770038663,111.96317346645792,115.39551762926294,110.22573499802718,113.84250923382791,108.81279354410198,95.97963729615745,110.89009707394713,109.34554188431123,106.23562495703732,118.92971746862565,115.0310729852291,115.59792025753485,108.66367644433657,121.39617178703553,,108.05228142955976
2007:Q1,113.31677922251669,119.28097275974271,126.08074509876212,104.51793604489232,99.81547295055658,127.34491951921483,114.30202497187747,112.54823493009566,117.23756946175304,114.11878363538794,117.66519381383654,110.28084862993974,95.81641288140274,115.17920601226479,109.22835606903794,107.30445206865764,123.2336135074537,119.57128420813854,117.9737846000528,109.03948003439591,126.65916036673636,,109.31067658038094
2007:Q2,117.52260002087787,121.42055866819591,131.38093525431395,104.30668226253293,99.96876351921897,126.95339064945047,115.42804189794586,114.38860726014815,118.79086922742877,116.84717403762112,114.63924888687674,111.69511894302525,95.66499688236686,115.26892267747554,109.93010684984534,108.49004742467817,126.65300103113431,123.51879824432321,122.37375562416257,109.21158589996875,131.13720443944024,,110.21690332492133
2007:Q3,122.35067801095737,124.07532743092666,134.85271425015117,104.65597210017614,100.09160908869545,127.22150549600538,116.64519180676737,113.79526923393497,119.69651068216841,119.41863586688557,114.58544897762485,112.9457768829993,95.56760578180224,115.77444423693558,110.79701861196335,109.67368501380861,128.9494595645145,124.27544692667163,126.52734233285298,108.45056882207163,134.34132218111628,,110.64026648349797
2007:Q4,126.75376123261188,125.0363620427227,137.41375348200418,104.91289106640849,100.12235005380462,126.94257280215422,117.74901171533395,116.07704995188092,121.87393452311844,121.12352525056167,111.73789991273073,114.09472513667114,95.41732656367314,116.79673085879668,111.45549502000422,110.58533917508002,130.38489698979294,124.177087464831,128.7079564818168,107.62339634183809,136.1814379926009,,110.93706436590969
2008:Q1,128.5552556302291,126.41054731378452,138.62043246682208,105.02506936421388,100.03911251412319,125.92750803789897,118.17321850206504,114.40299681456186,122.29371257953193,121.45820918707956,111.01737039264765,115.41428404809454,95.29897397695605,118.19418332978108,110.75843780097729,111.44730485139303,130.8960490574705,123.11508694255093,128.57442921885223,106.97381818183979,137.4682322663664,,110.94751291437964
2008:Q2,126.80915333981594,129.04282029905406,139.09843226356847,107.06345420258083,99.99897477824709,124.74087634137788,117.70426604530697,115.830001837399,121.85475071265897,120.12050828733071,105.52783774165032,115.79384129083985,94.88793663294257,120.3467651558985,109.67592905428224,111.69770208503198,130.41758575422173,118.07258230211795,128.27463576896213,104.79451388249038,138.38185620073992,,109.97623651675922
2008:Q3,124.06014877240673,129.4153453775016,137.49386617880967,108.61905515254999,99.99851539208416,121.3028174994548,116.18697636714259,116.246918096442,120.36737861671659,114.97127172125616,102.58254958742101,115.2332336022095,94.18763777172178,121.76615407130451,108.64429285021617,112.72991776779583,128.5471950484091,115.7653818528553,128.88960315060513,101.94824063927081,137.6355155219559,,108.15595304623257
2008:Q4,121.73193742388588,128.84703329156844,135.4322170298433,108.75016893430283,99.96160490261899,113.56976548834642,113.1039510820659,111.2173644349711,117.11298061249998,110.59123857770832,99.04716275335132,114.2397768092723,93.38187319883738,121.34833260679521,108.46234014710521,112.34961906692152,123.50460410274368,113.04711989789607,126.20859882065982,100.48280191637501,136.47740067556697,,106.50150563916472
2009:Q1,121.34394272741292,126.86825273410237,132.52865799195536,110.61301254029308,99.8846334217286,107.27652387381039,110.0894211989131,109.9247768025853,113.29048366703098,106.33051082224742,91.68448946115888,112.20698675004216,92.29810195009294,119.98026459106529,108.83339906594482,111.23134258059652,124.53243841656487,111.86686384088233,125.53972773937755,101.40679497081555,134.23837863921506,,105.71564196852114
2009:Q2,125.99604812627247,125.08278601065254,133.0238008951063,111.96636404223241,99.90058115401824,105.69368491902189,107.75456792096527,111.05218723163635,110.79396862565348,105.3929674833243,84.71203741971371,111.1086547407722,91.36140537433477,119.67194086582734,110.02777045135203,108.68031347708799,127.93242633307811,114.27372228139066,128.47258748491188,99.30966112446197,132.75856522438474,,104.46526550028564
2009:Q3,132.2470083697545,126.38490160273871,136.80146832566942,113.12006034915578,100.02929061534154,106.54227914429944,106.46140926056817,112.48946336057458,111.06803345948006,107.9320109225343,77.76658209225518,110.37743816754298,90.43996397098815,120.78048186646942,110.58405094078103,106.96609911336179,132.21816825914212,116.83286775879638,130.7670158218753,96.74906717198466,137.8542705484961,,103.83466920923246
2009:Q4,138.83542723755818,128.7978117694828,140.76902022779245,115.44670519048371,100.19195746945651,107.77441879148837,105.63965423867411,117.55615407748239,112.32569212085662,110.93672082959257,75.27547257788241,109.65414216624242,89.52998471376591,122.17960892643457,111.69456921467285,106.5871046578334,135.43787535451548,118.96299752504562,135.25621331852784,95.50467423160772,143.00144764355798,,103.96969679157056
2010:Q1,144.03238374868124,131.12418623878983,144.72294632642354,116.00200701074938,100.35065467684095,108.90153625766555,104.92145698962854,120.32178667176147,114.663555979442,114.49510041897717,76.25503144383887,108.95661900051819,88.5779569151738,123.1195971688173,113.45267515509431,106.09006626567086,137.43692994483294,119.19649340343521,138.8538962527808,94.73052084972086,148.0199453112434,,104.30752298643193
2010:Q2,146.1741578622348,133.03608567277834,144.40618468329757,117.11546466059073,100.68765360978875,109.41695935719476,104.35447314916381,120.54352297001054,116.5876651678848,116.06534433426596,82.38455233066837,108.58531722903452,87.76778422635931,123.37919015023557,114.33792523454848,106.31100912357654,139.76887808354113,118.17618155208534,139.837320478241,94.45908473412985,149.13945632941932,,104.44939567361676
2010:Q3,145.35098590587245,133.85558726709408,144.309261951745,118.86802285713179,101.19881648333181,109.831678631528,102.88446283723115,124.34420209956339,118.30786501356182,115.98082731991026,85.59228499771248,108.3919092185145,87.07050942639917,123.3753423781475,116.0937246983607,106.2304505988652,140.8637482222981,117.2957381474677,139.63416432606812,95.05747187706052,145.16326202348395,,104.66791589585897
2010:Q4,145.3756563053285,135.66760576133075,146.22820069878077,120.24675085865893,101.80628155146756,110.915182970803,102.18060722446405,123.73414950613007,120.80650450876816,115.2093396307325,84.11076157317818,108.06243975089873,86.34934907916798,124.19208916290846,117.75436154092735,105.50554743707218,144.0689276777368,117.01304226430875,142.5028188104234,93.8422343353223,145.11179025253335,,104.3587171485371
2011:Q1,144.1055100818604,136.60071541588036,149.5103539762193,121.05325910587891,102.95346440010853,109.61278551050624,99.40805480212643,125.36747691305177,122.70299751973711,114.58078904622731,84.6180101856145,107.71817696214971,85.6413963749966,126.56181993992334,118.42903710125586,104.64895009745005,147.69191045259382,117.48223997850313,143.37511294635368,91.79443132126369,147.5566993726878,,103.74067100740595
2011:Q2,142.26097488606788,138.0904214789931,152.15111141502686,122.60030733268907,103.65999440287807,108.4642312872697,97.96692268364816,127.39224694205184,124.77436720326297,113.93009866398677,80.85647276004148,107.17713841675783,84.95700235924753,129.2441185622592,119.24203595518033,104.34172982164903,148.92058265448648,118.68339377425858,142.16017573042714,90.85462721787084,150.37477883223417,,103.53208691729525
2011:Q3,140.47695642343876,139.5432659507631,154.11895555687906,123.30782160500796,104.41572392223362,105.2947661384601,96.72262775268503,124.90311414634007,125.62713276197366,114.17951314868786,77.4839589901427,106.266520428362,84.27431277023877,131.36038052276712,120.39409006275359,103.4250493986656,151.5955143699443,120.15518124910778,141.02316524662342,91.08614106005771,151.7645166479009,,103.66934064689175
2011:Q4,139.07233562028054,139.82363180797176,155.72748292741687,124.71038414824832,105.13722359077497,103.45617645083107,94.94314794919859,124.86049090497606,125.24720786502371,114.67651705134357,76.24649651346701,105.33714824544937,83.646509678184,132.96329090093175,120.40141229760003,101.97129531530967,154.26340727255933,120.41457293883985,138.3688976764722,91.06527957935913,149.43541901238538,,103.55549822767698
2012:Q1,139.16520962795596,140.53327439994038,157.1056001783282,126.62778158750454,105.91534706375401,103.57991436040481,92.2594825756089,125.9944114642683,124.97976736274973,115.07426701138745,76.47395772747578,104.22799172739514,83.09409891284795,133.86644980156206,117.21377274408569,100.9268068758832,155.64161819098737,121.64520167188175,138.24592887014384,90.67537598257987,145.4206208782371,,103.29855031560662
