column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,south_africa,column_w,aggregate_rpdi
1993:Q3,75.58680410956275,89.7377731798797,85.86667796154474,88.90766402432178,90.2982882603961,82.66423325609759,82.5447962721901,75.06903367916877,83.1798693901322,77.11596992352418,61.610050899363785,91.94830085984074,95.63925257922749,79.35652949924908,88.71334727097613,83.99774153917964,66.80602386139043,76.25157897150211,84.10090924245819,78.26830479488201,85.29518933842735,,83.06857221067334
1993:Q4,76.48133171053665,89.8301083442786,84.74770709308748,89.31554877341226,90.1154678796939,82.19672204726125,82.16231452874236,73.62606532695008,83.16697932484874,77.6983618706467,61.58625285497956,91.66165961973027,96.12085696883545,80.25024885698717,87.99034482450101,83.99460696517319,67.20687725703148,77.21844368707049,83.20658852739334,79.21575049098401,85.18808703297832,,83.49906630484753
1994:Q1,78.13974597663906,89.86647500788223,85.68102539946219,89.27087465814103,90.8252605356867,82.32634629741798,80.65154038918517,71.84136611163623,82.90262898760047,77.21700116143214,60.24169194597859,91.76650521774584,96.66847647679565,81.70418583276805,87.7628833160599,84.6605110689333,68.83495151189952,77.45728034099233,82.65467859039207,78.70623083608314,85.6827785478419,,83.45423752556512
1994:Q2,79.28679763652842,90.36696342426929,86.04565941671218,89.90890455211297,89.61563003738972,82.46137967277389,80.47501345817189,71.48590626499885,83.09386071693764,76.47542227432355,60.287866533048664,91.68272128348657,96.52339778679391,82.6779554729385,87.32687604382681,85.30362777871945,69.04637347220044,78.29268807315069,82.8446625965451,79.85412497188064,84.29322296132769,,83.83389241052441
1994:Q3,78.66195283416855,91.1290903419435,85.52834958570922,90.50287329090071,90.28121524721607,83.46221096664162,80.61530296495187,71.8128225773389,83.42650347340101,77.97047018370121,60.69062977759219,91.6493719671757,97.17592971883121,83.1784911211144,87.94275061079104,85.71275680215035,69.08423134315694,79.11665089176975,83.31087614342952,80.22526510585246,84.68579753450372,,84.26312534787223
1994:Q4,79.59965781611866,91.94175849860274,86.10802252279603,90.74486509755343,91.61077237107068,84.08754730769303,81.00584207415868,72.17666388320407,83.90085780584435,77.9178226666543,61.37665267297782,92.26976217898579,97.26500706256708,84.97681922432379,89.88036603409051,86.01826655145604,69.86863113651238,79.07634567953511,83.65403761154789,81.08784982541229,84.90783860182529,,84.94416496865865
1995:Q1,80.01366079322149,94.57686350153297,86.1200477295433,91.62296651532242,91.3685318027575,86.5660026281098,82.76313676208085,75.58970459355032,85.11886191609263,78.51610280501018,63.44079295284326,92.06773615502689,97.34239949276488,85.57794284626638,91.64305519616883,86.44566828762214,70.17067974133887,80.94440495687003,83.58730703796714,81.49022208133535,85.66855758001165,,85.39655076347742
1995:Q2,79.36584221953875,95.62142174923335,86.08144082890684,91.62332479966157,92.34490565668098,87.63235992224094,83.30601175947731,76.86541320125554,85.69761008706256,78.64904361732512,64.2118763802074,92.08437056021617,97.70778061419847,85.97423172316059,93.42392902758327,87.19925793714212,70.84624776224764,81.15255123363409,83.48834252104432,81.31280141253207,84.67860557895479,,85.54720952049941
1995:Q3,80.79152986138251,96.01548409009234,85.77681879931423,91.54334466798993,91.97404121991077,89.06223070905841,83.79381934069063,77.941768891805,85.84420138103299,79.02885247141153,64.93036890431082,91.73853814679032,97.71311004636313,86.07980483289998,94.84722722861704,87.84093455993849,70.84346492178095,81.73797511284828,83.23570393822344,81.71077053576744,88.76048996307738,,85.82013812649976
1995:Q4,81.55451269281956,96.74123183829708,86.21322424944125,91.21176622519275,91.10297424420658,89.5229938263332,84.14514260053409,77.88231282341661,85.81339621407162,80.41677396369774,65.5336291586296,92.19939637141194,97.44702110778233,87.87920089549439,95.44023979302871,88.43526873501854,71.44759895066461,81.82289833322042,83.20959447190182,81.97947756965323,85.97438399856235,,86.03310165560576
1996:Q1,82.00631749851674,95.0072576710405,85.60327722995447,89.98201578337193,92.09718989839155,89.33833068580478,84.55623170074247,76.04428805882928,85.51565899633387,80.93462075325652,65.48085812115313,93.44200362916563,97.49294987800144,90.48348904476084,95.25160113453815,88.51583150392119,72.33866514935627,82.69704656797391,83.39133935310431,82.6877777810802,87.09815631616372,,86.56476074845706
1996:Q2,82.41788758582352,95.3974426266988,84.83188301222484,89.89970343896188,92.07170209176766,89.1177336878774,84.71717364687562,76.14598852147462,85.53019097164034,81.5331282413414,66.08807431384228,93.79104342194289,97.36871824553428,90.67588316299833,95.25093463544628,89.18074874615877,73.42884347339752,83.1057376742061,83.4684934093288,83.34539706135007,90.26444593832139,,86.93001960438569
1996:Q3,82.28699877836671,95.17576464251371,84.77180847608284,90.38995665828057,92.4169938878357,89.31027475872592,84.8276290895386,76.82025708825506,85.93347754665412,81.42528071887854,66.88206214177767,93.81530476441655,97.85003094295999,90.49408160008723,95.58819788057507,90.1468673208581,73.80455707912641,83.96769596701805,82.70755872991163,83.81511654426735,88.12105880406267,,87.21630226337007
1996:Q4,82.69297274300361,95.11538426408819,85.39384570157272,90.37114216557224,91.55836602279481,88.64555494608813,84.8084047182829,77.41374890786263,85.89461567331406,81.36401005901209,67.81978995826111,94.21942916753422,98.26613081543702,91.38386435403179,96.19466087355002,90.70365233961421,74.16016938423844,84.5598090361759,82.19154711384178,84.03407665191119,87.19741561757026,,87.36467096841726
1997:Q1,82.73631160950981,95.25323219304138,85.29194712816653,90.69703974343207,91.44338979975531,88.8761547744557,84.15855786817914,78.85234671390904,86.12783401547803,83.19809926179333,68.75309211209363,93.97534738019998,98.3712318400952,91.96664921777455,97.28559828938023,92.07903463087251,74.7885652307515,86.12630592522824,82.44462878371233,84.41218965723277,90.13140229501602,,87.72329751377931
1997:Q2,83.99255501267848,95.99770738924607,85.63540899664922,91.01602721265722,92.85896903711969,88.9221985775149,84.23335618777313,79.99741075522597,86.64183351719912,83.89246388966897,70.38409411351206,94.1037342061521,97.3880636745376,91.65157863243012,98.3886331853478,92.84328497485967,75.62048148687091,86.57224796148361,81.9520297424821,84.83871884362655,89.96112647180081,,88.04203156652521
1997:Q3,84.0087135994566,95.54926224718996,86.97478992987917,91.20632128312208,92.01011413599232,89.20014386848227,84.51673213463812,80.72466210317438,86.89480410388234,83.64444097261006,71.40816084523108,93.70779089139236,97.73254590640484,90.83689846733496,99.0676575718831,93.36471881011833,78.04328529492918,86.21774563831477,82.271125853335,85.56822285723122,88.22983408324274,,88.33281185974292
1997:Q4,83.85592330716769,96.08882747666141,86.57072005742694,91.76559603423746,92.31878067057076,89.39595606873874,84.93327495672094,80.70314737492906,87.11764407494536,84.3918392077296,71.96099916378857,93.5484873797601,98.14579045686051,89.24803822475374,100.44856411609665,93.70357266714836,78.70209033627276,85.9917941528341,82.52463914575452,86.52067318711121,87.97701411335564,,88.81025597985003
1998:Q1,83.01924565837332,96.95081792589122,87.15389357009393,92.52308196077529,92.89047575453111,91.1594659901708,85.72144820581455,80.82334221944957,88.12327883473786,85.43608019458625,74.41917051236797,92.5936376175253,98.1844983628462,85.69320610305948,101.1766516820699,94.78208449409897,79.56871127081862,84.89634743029828,82.99511701365968,88.33225176022594,89.62713544444361,,89.66015676500888
1998:Q2,83.21441583704461,97.0760057044673,87.22221736191263,93.19876988422632,92.92814357870118,91.6904177159321,86.42876632223405,81.37327447570271,88.74470847203953,85.47067175699176,75.64091546785701,92.50521419205131,98.15739939649993,86.1892421033056,102.49170049524221,95.5141620758164,79.7282086170093,84.89112695599863,83.57872267640447,89.34810343981206,89.42966660285855,,90.19059008718835
1998:Q3,85.03131383862026,97.70057082435304,88.10367985543155,94.06617897344505,93.46588931641742,91.7131269417436,87.25256641060275,82.5729928645381,89.5331375183137,86.1190540284144,77.14446068037267,92.60937115576155,98.12965738711507,86.90405661919533,102.81813308720312,96.16786153479032,78.38904132917132,84.74356569943565,84.13651686209472,89.99708907888495,87.246928602039,,90.72061542197156
1998:Q4,83.12356801910461,98.78955313712873,89.00572850106082,94.6593974993077,93.58739110507442,91.55221352623083,88.13236669159565,82.33671498835761,90.21240630515231,85.77747133368221,77.62514480249921,92.81948939678051,97.6003799025304,86.83938976608229,103.84088147008367,96.78405379291506,78.81445228048969,86.21480487090399,84.54911315781233,90.39291164014584,86.45445512397693,,90.90681736162726
1999:Q1,84.46462246607656,99.14301437054628,88.85707948065046,94.85116472840629,93.96490318919471,89.61120229509349,89.6764360168016,83.62619295174206,90.59114030622013,84.59305449031748,81.51081850955664,93.55086399814883,98.01183552696554,87.81071548094687,102.86470184884791,96.86429827256563,80.64645247764608,89.32276711801278,85.41645745627295,90.6723809547495,87.44138773842508,,91.26822912089266
1999:Q2,86.65691281519263,97.77142602990942,89.93452516458062,95.35526942294553,93.27534050536906,89.61313856165788,90.4537441358621,84.19671388158025,90.97341004131721,89.29816104685844,83.13741645532134,93.74134615137874,98.04931629336406,88.1750492100914,101.78322961634576,97.18303755605778,80.90736034170412,90.25462207533865,85.64757564600228,90.62003144391764,88.29633112679373,,91.67901058311641
1999:Q3,86.91216519472806,98.61569295755537,90.16071552953017,95.9652906544225,94.05702154808728,88.84677383114958,91.16842136738127,85.56640595559452,91.05436635451436,86.95347183839874,83.52582584962798,93.68911534510654,97.79193078045701,88.22338789828322,101.75532567264644,97.4772097010201,82.05245681194712,90.97946662209067,86.66111090937619,90.89303122530781,87.17182805096412,,91.74688618444212
1999:Q4,87.90761859294001,99.54799093412038,90.84352331961152,96.86348441453728,97.29813407653414,89.22578868575046,91.84068739822763,85.63718446557836,91.76883872776548,88.88912310750484,84.52071164777156,93.29737399897611,97.8159694586149,88.41226877542967,101.84492274994265,98.31506469013766,81.92705009955493,91.23515535185541,87.27689560780037,92.0651107081887,87.76955604921065,,92.76119799744139
2000:Q1,89.00697939429956,98.01401628248983,91.88447454503972,97.92032295670465,95.3351346574084,89.24542664786281,92.33429700470143,84.69506075650183,92.3180424774935,89.95018776091709,86.26191161716473,93.46755074623242,97.380674617078,87.065939480824,99.66846153184731,97.58446244426274,81.86069648914767,89.50152687239952,88.58871566866408,92.74606486756285,88.9849083377568,,92.96674237415904
2000:Q2,86.90575439413401,99.88869510559024,92.40369008923749,98.64408701471324,95.76443360684345,88.9399478058276,92.84662506288473,85.16970846247807,93.11775348654733,89.976274813012,86.82897637316061,93.76043745945805,97.24684661084977,88.95173091413263,98.76297392174425,98.73874703933028,82.7090406527149,89.46019734539527,89.99350847052037,93.38115910139275,89.16288803445465,,93.43380745059883
2000:Q3,91.85036859215695,100.93104857793406,93.08977119291077,98.82093269439781,95.71980163985798,89.32142290675208,92.76595107364896,85.85372487116437,93.00636165315242,91.78544545068631,87.18163420783375,94.68979922042206,96.96829654665318,87.89851233994854,97.95816522441693,100.13803755128355,80.88319163501905,88.91067435149147,91.20528452323909,94.0297441917667,89.29242631541432,,93.95017249033965
2000:Q4,89.36099319718893,101.88337321526194,94.81529794981756,99.40203315175005,95.94825965055036,89.92659754653091,92.86284887568974,85.81376747406426,95.22715957662997,92.98754384808811,87.76447080148458,96.03899697704648,96.54275795958087,87.65375913902824,96.64916189524692,101.0882214107383,81.23191999857752,88.48693602131367,92.12005348333294,93.91065750913828,89.33334178994701,,94.198373996975
2001:Q1,89.47716875277439,102.68574932642868,95.54439016915484,100.51489135148817,97.40143532881697,90.68767073485697,93.7598951029046,87.17641469503324,94.91585524623001,93.93263362473793,89.73018917159844,96.82796985132903,95.71169455638204,86.82255906629008,96.14811219131805,103.09075595935806,81.22410926952567,90.22568854860204,93.55934108305537,94.41223405804607,90.34736429789892,,94.640412777931
2001:Q2,91.59894731826547,102.94657000194387,92.1720062229416,100.624578300012,97.66157623881105,91.41193750095428,93.87045695111479,87.17431019550105,94.80272634920168,94.84149835462698,90.63808030717948,96.7770172536437,95.55874784661339,88.01121678136244,94.90264707344477,103.75329067836684,81.9361838538532,90.34402925942814,94.90739388670626,93.85810328583909,89.34369296783561,,94.46444199404532
2001:Q3,92.10342149297395,103.10708275555697,93.31245731515061,100.76376731479738,97.39675296651181,91.3767324705002,94.46188614751996,88.58643556605473,96.18603684500644,95.84160593426833,90.96439982116343,96.6422407339882,95.17975852309539,88.2883338285122,94.72480656674158,104.88696611988084,85.26658268585776,90.15292723749572,96.45685093188311,95.91133776423388,89.99182359772445,,95.52047078036107
2001:Q4,93.46918847476998,102.85572408683312,94.72422069144272,100.73344702398857,97.51410273829573,91.56187295638712,95.67079165196726,87.6178474167273,96.81440697975054,96.88956773775655,91.8935876948421,97.42391430876238,95.40734331649696,89.38607147021543,95.55857310007451,104.66551266790495,87.49569197941386,89.75228957265978,96.31595521752304,94.52253362467312,90.4563066144259,,95.32518261428305
2002:Q1,93.27273244165514,103.09344829689667,95.95785620813966,99.16676509966645,96.52933722395288,92.56220975117043,95.69659492740051,87.11306973753737,97.49018633312478,96.91669281016182,91.4907604899465,97.52558278154791,95.87366398360415,89.35633058405728,97.95331879293553,103.77293717689643,87.92269315757294,87.58599054568063,97.2039515558623,96.82957107919263,91.7536004155888,,96.31350020025285
2002:Q2,88.80546556150193,102.90196372270546,94.33280681810281,98.8828662337487,97.14015077435621,93.52027165784604,95.21980089048861,88.31459965902047,98.1219472180745,97.41785083041901,91.95084600787209,97.7480253977875,96.47925391756463,90.2414099742893,98.32121777908796,103.01869968170149,88.55018185770155,87.1636963215408,97.56243390154158,97.10477633640622,91.43822964430188,,96.4821813321621
2002:Q3,91.35851687982681,100.32344822977981,94.30384762552436,98.44003087530236,97.86662674584583,94.20725305215714,95.80979542959982,90.28790107140034,98.15449548947271,97.05857162661516,92.34638811689567,97.90621960982844,96.61116066018926,90.97329857403855,98.0221169307024,102.44024969630827,90.58829369688355,87.56712607331076,98.50511046287131,96.45384420666515,91.34337345008078,,96.3838633953308
2002:Q4,91.4536802872239,101.81611942638244,94.82249078668042,98.08182640466129,98.67621602360974,94.43822200674737,95.91809589958378,90.02017611363343,99.54392881176155,97.61942565299015,92.20208685959743,97.97060503390266,96.73715818160927,91.76003308144496,96.6786917488364,101.99947712247105,91.1847060490819,88.1400196952933,98.35014814880856,96.42340033244544,91.4899685996693,,96.63599640789782
2003:Q1,92.21069100280215,101.669083007417,95.07663671330067,97.19397879974152,98.53242052088528,94.50922365877013,96.38303912347746,91.58454757088866,97.75439938001284,98.72997060014967,91.75152619332756,97.72268480370623,96.70209555158873,92.5546808191143,95.20665342908377,100.52504515239758,89.93538174086454,89.59520429394951,97.58303882113559,96.06829465466792,91.88756934537703,,96.46242481586951
2003:Q2,93.72356666136517,101.22891883866133,96.53626365313663,97.07854724891318,98.37993754080402,95.65016832403472,97.29967158957396,93.01842983761095,98.22946320123934,100.0067310229989,91.03345765050562,98.28612727880235,96.85008438817272,93.9675949919988,94.54522160329341,100.05024317494569,92.67049007893243,90.99776423805461,98.60930437203851,97.22106812065802,91.86457285965633,,97.26843200316935
2003:Q3,93.53933288176516,101.42254882630606,96.04446196536821,97.11354544624042,98.19519927122356,96.09532363031819,97.72303166259314,95.89333504640241,98.51516783612857,98.56595309531237,91.70855557395309,98.42208091439203,97.00273647033434,95.54395908122679,94.35177552800606,99.51716631331425,93.45100502507408,92.18518734130099,98.2921141990347,98.247307698187,92.49771298357408,,97.69363213244245
2003:Q4,94.18178993669073,101.01990092606162,96.3895967779745,97.22761108763959,98.54617291363998,95.93425384366307,98.01852321529887,96.66793958693894,98.4150022074809,99.9129153984461,92.27743408525743,98.60255199123473,97.30758409210173,95.98171503824915,94.86853896660976,99.41658750481795,93.96355550872818,93.42629923870183,98.1108733158368,98.52391499835655,92.85596136313052,,98.02468103564846
2004:Q1,95.53469834857997,100.10121482970499,97.40279000597879,97.84436658515055,99.31778077740665,96.20159166438091,98.09985776653686,98.31763957297842,98.962099749465,98.77107108653485,93.03647677123678,100.31578448263349,97.61881869979157,97.14748397463052,95.71968436965068,100.39123553884065,93.89086329540396,95.43139429789781,98.05356806016532,98.88238953135249,94.27723801003684,,98.48320349783353
2004:Q2,98.46991035149696,100.3948101862405,98.46804845737707,97.84365833578475,99.01521350691952,97.20471659593383,98.10279352848988,98.62518059955791,99.82417745731748,100.18739823827795,94.61573437593218,100.35455385313008,98.1411360233713,98.4573430409965,96.56822093088195,100.15864786936515,95.47401324892795,96.549091853216,98.29413172693776,99.57141953129201,95.54391547218758,,99.14011058359965
2004:Q3,97.70748962220027,100.92433568966976,98.55638532206912,98.34996512473714,99.35188884819172,98.81790565018515,97.89652457407755,99.33939927720287,99.99009036804536,100.08465181514073,95.72697004590509,100.2115527517634,98.73971584553777,98.60702424832608,98.06726269406225,99.98435135013622,95.83336705218245,97.85129057845322,98.79267039031807,99.93947200184596,96.75430555550395,,99.42302155768026
2004:Q4,98.41327621451994,101.58552111691989,99.06347196080594,98.7213939433544,99.96883695549545,99.89637535029372,98.67863140006934,97.69246543569206,99.62250906145067,98.93774237519389,97.2791184141774,99.71913924853284,99.01122994470843,99.62362595386118,98.9016086217203,100.19232365186794,97.2875632235998,98.62205009486063,99.301121081473,101.04305416928051,97.71878116574462,,99.97943181502194
2005:Q1,98.49072792121729,100.73222186179487,98.66148687629318,99.1867955601594,99.50149002887687,100.42026492245739,99.38917292912397,98.0228018893732,99.89464681060107,99.7156180748658,98.8258204430839,99.47650413435633,99.67516687497249,99.30706944557889,99.64956835012114,100.58191807048306,100.35504715942614,98.91302243407091,100.23680257443236,99.48295035322379,98.45380762814565,,99.50859888517736
2005:Q2,100.43262615330582,99.45555868529449,99.34083108636952,99.71786091164468,100.27462187920555,100.21340286121841,100.02145008711692,99.05835803483788,99.91461592298425,99.34586452486765,99.8234263073261,99.79222857341351,99.86357575648482,99.9966784997528,100.2113652192766,100.00664497492309,100.34802606772723,99.6718676783528,98.93814759031581,99.8987326232463,99.18671103021804,,99.86188678558067
2005:Q3,100.54822402389898,99.73574948510766,100.71195495189218,100.33785584422128,100.29022028464507,99.66241428396219,100.35964936784683,101.34877948408044,99.78761440768625,100.06231603947278,100.30257200885353,100.35039401389805,100.13727008665666,100.21141704858712,100.40568036451408,99.78429140617902,100.59199674512817,100.481027631745,99.97637646727102,100.18712386131284,100.39159802029437,,100.19853316916891
2005:Q4,100.52842190157793,100.07646996780304,101.28572708544512,100.75748768397467,99.93366780727249,99.70391793236197,100.22972761591227,101.5700605917085,100.4031228587284,100.87620136079379,101.0481812407365,100.3808732783321,100.32398728188599,100.48483500608118,99.73338606608817,99.62714554841489,98.70493002771843,100.93408225583129,100.84867336798081,100.43119316221703,101.90351514112251,,100.43015093842914
2006:Q1,100.15485527302722,101.26970469437164,105.03409526165863,101.35665660322336,101.109542367686,101.76700803541263,100.42305983564474,101.56220562865059,100.37983693575147,100.87209082403908,101.53849573708068,100.78726741343385,100.24989665616066,100.99316931341724,99.69159277915286,99.36560897462385,95.31731233277857,100.742025974932,101.43117780249013,101.99190198066907,103.58794521194734,,101.34840419655465
2006:Q2,100.95356996722208,103.25918598119922,102.90412313549314,101.66145713508898,101.44968918493998,101.22599958168355,100.9208133732848,101.62841822087104,101.2441163023714,100.23489946502986,101.60649660207199,100.74983143843528,100.97508256321552,101.65072760443354,99.26813327396493,100.26281524387228,94.12917550071616,100.68411596152838,102.62284119514801,102.587347030276,105.29544174315276,,101.75638674024604
2006:Q3,103.00867812413986,100.43364592737731,104.915046913885,102.23005448142979,101.8920054405491,100.77288534388597,101.5891994473406,103.34149993285388,101.66051309413419,100.48382486697754,101.42171987627893,100.99238080149082,101.80062308824505,102.00381597267648,99.55759368566547,100.8463204049933,93.63064557955357,102.04404908262552,102.99102488186692,102.78391233386749,106.4140795423317,,102.19316570534035
2006:Q4,104.81524719835205,101.94436326745067,106.32660046351246,103.11087169062637,102.37691698089588,100.84089040257943,102.54557797667458,103.69426860252945,102.96799251715247,99.5155379345506,103.3123982095707,101.40340988137154,102.77388945739264,102.76773126240377,100.47470040033183,101.6783599630164,94.15710788159083,103.73315507274698,105.24668577246241,103.85367768971277,107.98706765448377,,103.07723959468079
2007:Q1,107.03293110006261,102.93119085305048,106.92036972275055,104.40701355623622,102.31611384261687,100.28173899516227,102.24995477452497,104.1195348573295,103.56475411373368,99.46956898842652,103.94699356372662,101.42525259501475,103.28674810822767,103.23491264507788,100.63563206412498,101.8567719004913,95.82420441289003,107.36954048021403,106.23590984700913,103.81310527107935,108.82026145214235,,103.29992405851185
2007:Q2,107.96207134393437,102.59763159181257,105.83866718966217,104.53736015547467,101.9027398047806,100.70884190640642,102.41728876888939,104.5439921780874,103.69320230365763,99.42168695074892,104.44916764289066,101.5423954656026,103.18442203507088,103.62374736605179,101.50414536750364,102.893022481067,97.13121808493753,108.38098984880857,106.97843755090005,103.67105236487421,109.3697157960843,,103.25872096312446
2007:Q3,108.04242167060754,103.60689273562403,107.69914853294256,104.71760507826698,102.38780086263814,101.61863218798403,103.16550538671163,106.08444799295307,104.18051766785217,100.51519942294651,105.28224497950471,101.12599193371801,103.33938757490714,103.9999507525284,102.40778105752331,104.17472683352015,98.39104361575674,109.45470079385825,107.52091403492794,103.79769122589852,110.21879397190058,,103.63832379392505
2007:Q4,108.87193291876521,103.66517488415742,109.12740723736395,104.02712490227191,102.58865978788872,103.0291261463496,103.27303058134449,106.3701011015414,104.18182024239518,100.85059336290415,107.07258113001542,100.94523738359928,102.98855773799013,104.13954432934422,102.3285735409069,104.31854636759218,98.4054088452328,109.35208470038638,109.06231145148772,104.09704167281213,110.6594523430416,,103.85881683832683
2008:Q1,108.92195019613425,103.96598599506702,111.17575273949268,103.22752579819694,103.31109396493653,101.84369559403277,104.08230896330832,106.77548878467861,104.31655442268264,100.13449855203943,108.31229428873101,100.5366257361898,102.75043916915571,104.63168599639566,102.58444811201018,104.106788239028,99.16331097081944,107.6737712872522,109.37259136144404,105.56119867337557,110.79060229982566,,104.54013106554358
2008:Q2,107.13705784328431,104.24801017795954,110.45658035162552,102.5638086395154,104.14349046770168,101.46909041346147,104.19739527747626,107.17321017053492,103.7295254832461,101.60430564199307,109.33424597338193,99.44668093901852,102.67119600648911,104.28903991024339,102.65595620142342,103.42784395331691,99.93369511068994,106.71730805623928,108.59302865960028,107.37994609348847,111.07549318684883,,105.24373017619932
2008:Q3,107.7460924621443,103.9919350237887,109.24103548570332,101.93438245829276,103.31402937067608,99.97170822421114,103.75146204346356,107.7845221754983,103.09011429975351,99.98531190055982,109.16040431247932,98.05404081288194,102.16282206984347,104.10163446553724,102.47691220427103,102.60165017405932,99.67075821834004,105.64767513444404,108.92952739161704,104.65510470956696,110.95235475679834,,103.7182201077765
2008:Q4,116.61525093455742,106.276613757789,110.55495343035692,102.63315983482731,103.24098948255788,99.13806706565695,104.80489664457818,106.5581284386194,103.59435588509332,101.13367078667908,109.22022163472985,97.53688418948191,103.19430174173392,104.2121359489253,103.02843776398122,102.91255702428464,99.81347801620866,105.78979723130973,109.41995337078906,104.34649036596498,110.31918019830142,,104.10216652662584
2009:Q1,114.30844502590834,107.40967163467076,110.6823866342276,103.36003572994657,103.40162130671135,98.87327219050299,106.39460842828807,107.11603528896998,103.93810675101722,99.94354667126251,114.08641239092104,96.77622831717153,104.65628694299548,104.02275411201727,102.76567611912374,101.87868063960528,101.40382590242699,105.06276965683001,109.31500088596523,102.9498173943281,108.68035661835175,,103.66053421325458
2009:Q2,116.3519653770098,106.09804575309224,110.93322107053672,103.2961884645405,103.644125508422,99.78431908070304,106.69277002192177,108.2847377696819,104.605789983942,102.57318458560847,112.48192602401939,95.72931572313645,105.14561282904377,104.71141263687545,102.8016268018006,102.3217446310233,101.643701579355,104.9669892498135,110.19815654449235,102.58518536662571,107.63256445327313,,103.82671544956631
2009:Q3,113.3083080856708,106.56385730701577,111.25439254674261,103.1912222101038,103.57765340065977,100.51291154486489,105.60150364467839,109.79417447647448,104.89317307277813,102.11971493336415,111.32202804934195,95.25843637160109,105.77841007386361,105.15098660896199,102.76028920367895,101.98034478910623,103.30036611450309,105.21251460878118,110.14725629803422,100.74299822215858,107.97642458725765,,103.06310121890583
2009:Q4,112.5773720216865,106.02518800000549,110.58268542690736,102.93180173763899,103.16523127307065,101.39681872265263,104.74589937455848,110.15774675595151,104.67057540528931,102.58258973187067,110.67988210995789,95.04575524054502,106.87297737264349,106.02735197262582,103.42840442282262,101.56063226304181,104.68158245896566,106.1183966147896,110.68683340712538,100.39749508645599,108.63382746560798,,103.0031834744594
2010:Q1,112.5679062760038,104.84453102483482,110.64731125045583,101.4621394003936,103.79934217830876,103.6703867280828,103.4782014216189,110.37018095820693,104.69129645680006,102.59996167955735,112.16749768041139,94.87952687283276,107.35220593678271,107.56396729150764,104.73665506618617,102.0619228547805,103.22916955401465,107.00237677800297,110.99508985852222,101.56935418112118,109.88789939862568,,103.6041539502158
2010:Q2,112.03566307797264,105.03816746949008,114.26736513833335,100.98058915804083,104.59012185424221,104.63141382311822,102.65115377467238,110.77708153404194,104.75268906928613,101.38310742446599,110.93721303322849,94.67382273595283,107.90167683117039,108.31019235267358,105.8267434293647,101.93048646830165,104.8080185118526,108.03376719955223,111.33316457131426,102.92406468164255,110.57119620013191,,104.33712993461937
2010:Q3,113.51147832861733,104.86630228411525,111.84317447780558,101.62438653023794,105.3955533357622,104.48254434654689,100.47065996058538,112.49086244068698,105.48336923175707,102.05966717220113,109.8982248625952,94.60141947455199,109.02903149901147,108.90065515930759,106.76322517464128,101.37648152076734,104.89787864024747,108.21709634211221,112.64105299507682,102.98306827259239,112.11907630269535,,104.55961751171195
2010:Q4,114.1747973747649,103.85720385195968,113.02494971582212,101.63405000909918,105.93896708891877,105.34888470102558,99.4047994242199,112.81401156964698,105.43066882897307,101.53118674878375,109.62133558299418,94.3566024866612,109.63906322933374,108.7551288286483,107.28102175015997,102.49359572974548,105.11400530688326,107.11243474310342,113.27575015584632,103.05009723439112,113.43412311589695,,104.70587606476013
2011:Q1,116.68340245949877,102.97728178257152,113.07584207885891,102.58197223261256,104.86521567906979,105.48973832715743,99.1823648853067,112.66924239936148,105.51939039823365,100.79169714348173,108.90138524351816,94.07029798799331,109.26420569794092,108.27467533146438,107.76997451000325,102.33915850750851,106.40069492987487,107.67460589547007,114.80842910886393,103.98300952121824,115.04373066403303,,104.96065086313881
2011:Q2,115.77741326200184,102.23078960161186,113.1306205960837,103.30101576916881,105.56853467050021,105.0182450543607,99.01180486301482,112.3468638617558,105.659648159697,100.54933794485868,109.02475872600154,93.69059163059626,109.81854320087739,108.6355611063651,108.22216081729279,101.58403903147914,106.40433274802764,107.45750409840174,115.28209282398117,103.415059089099,115.80466199376654,,104.81466070917001
2011:Q3,117.54459175093947,102.3422392440171,113.47958689688448,104.25904288142648,106.34173405438214,105.79453007950407,97.83653533279156,112.56383090097206,105.61091986560041,100.73972200069797,110.28651023009621,93.35406966608227,110.15357653271454,108.85224999814946,108.9107028926824,101.2658975415991,107.76605211741418,108.6853557436078,115.2388813263377,102.84923536314433,116.6983664057153,,104.73949828673398
2011:Q4,117.29612087281161,102.42902176379857,113.93594299012649,105.08691769612787,106.2711821194828,106.10014304416917,96.4759135060409,111.63922362379061,105.44296611852339,99.89616359329395,110.47063373132087,92.1494744192205,110.44495648142752,108.88829295983668,108.28729327514027,100.75605024155658,109.07913476736559,109.66374359673948,116.93064871986788,102.66015496071476,117.83015861635448,,104.56760429153273
2012:Q1,118.57987014938881,101.8804509706095,113.84342294235253,105.26160984381144,106.04240733606055,105.2377497904156,95.95510918246998,112.00128319758967,105.52339615839358,101.09540236693631,111.15046071370269,91.78599968215215,109.96303788314985,109.81036189976282,107.80177516950856,99.95357551636596,109.24568732478404,110.3570723332049,116.51258800695697,102.6332165175295,118.55642574054404,,104.56693014627935
